"id"|"paymentDue"|"amount"|"name"|"address"|"stratum"|"consumption"|"avgConsumption"|"last"
24439|"11-12-2022"|55545.258|"Charity Gayton"|"St 048 No 678 81"|3|16.194|15.14|"14,439 16,194 20,5 10,803 29,152 18,273 10,293 12,686 18,823 11,924 9,906 8,685"
24414|"11-12-2022"|100056.24|"Tatiania Giacubo"|"Av 421 No 048 32"|3|29.171|18.24|"11,739 29,171 6,142 20,817 29,536 7,033 29,123 12,987 17,398 7,938 20,816 26,211"
24965|"16-11-2022"|172579.8|"Stephani Snoxill"|"St 049 No 492 55"|6|27.516|17.27|"5,431 27,516 5,482 15,484 16,567 17,076 12,296 28,262 23,82 25,076 10,215 19,963"
24740|"21-11-2022"|149551.67|"Court Vampouille"|"St 050 No 248 54"|5|25.434|20.07|"22,884 25,434 12,536 28,544 27,386 26,897 8,732 23,71 28,952 14,051 6,424 15,262"
24794|"21-11-2022"|33486.543|"Giselle Dashkov"|"Av 888 No 052 91"|5|5.695|13.98|"6,356 5,695 24,322 15,278 15,996 20,814 5,169 24,98 19,071 14,017 6,314 9,795"
24944|"16-11-2022"|68352.04|"Torrie Thebeau"|"Av 157 No 052 29"|6|10.898|14.78|"12,578 10,898 5,634 23,595 10,549 7,192 15,01 28,769 24,782 22,229 8,658 7,488"
24148|"31-12-2022"|32465.44|"Kamilah Kyne"|"St 054 No 675 20"|1|20.705|15.97|"16,843 20,705 11,429 28,577 17,948 10,026 7,433 6,648 5,624 24,085 21,463 20,881"
24027|"31-12-2022"|12816.832|"Shirlee Laherty"|"Av 020 No 056 90"|1|8.174|18.91|"15,863 8,174 19,188 27,131 26,184 15,002 20,54 9,128 22,149 24,538 21,592 17,406"
24989|"16-11-2022"|63221.56|"Jobye Southgate"|"Av 587 No 057 82"|6|10.08|17.79|"29,085 10,08 24,151 6,685 25,256 19,029 22,829 17,822 17,736 6,257 9,128 25,455"
24339|"21-12-2022"|27111.389|"Sybyl Keme"|"St 058 No 994 77"|2|11.527|18.64|"7,64 11,527 13,912 19,457 24,517 26,784 24,141 28,795 8,134 22,912 17,953 17,925"
24623|"01-12-2022"|71081.18|"Farly Foucar"|"Av 659 No 059 94"|4|18.133|23.02|"28,984 18,133 27,584 18,747 28,856 24,316 11,834 8,799 23,743 29,358 27,591 28,325"
24192|"21-12-2022"|32090.55|"Duncan Sylett"|"St 060 No 416 67"|2|13.644|16.42|"8,763 13,644 11,416 11,015 12,255 28,142 27,366 6,238 28,951 25,208 18,606 5,405"
24204|"21-12-2022"|19387.453|"Rodrick Ashbee"|"Av 278 No 060 38"|2|8.243|13.99|"8,178 8,243 26,094 5,784 9,291 5,812 17,34 10,957 14,555 26,06 23,819 11,805"
24457|"11-12-2022"|69848.31|"Karol Pritchard"|"Av 654 No 062 78"|3|20.364|18.34|"6,743 20,364 21,37 13,464 9,899 22,668 25,448 16,384 17,059 28,143 29,932 8,553"
24043|"31-12-2022"|34185.535|"Bernarr Titman"|"St 063 No 688 63"|1|21.802|17.49|"20,594 21,802 10,601 16,409 24,939 6,179 20,412 6,911 24,894 27,5 22,214 7,445"
24684|"21-11-2022"|55424.785|"Yvon Currm"|"St 064 No 330 52"|5|9.426|17.52|"21,396 9,426 28,6 25,267 16,349 5,479 8,599 8,951 19,691 29,218 17,238 20,057"
24879|"16-11-2022"|115937.55|"Marve Armitt"|"Av 278 No 064 39"|6|18.485|17.66|"8,259 18,485 19,013 8,119 21,528 19,156 10,531 5,965 20,871 27,199 23,334 29,516"
24900|"16-11-2022"|41790.203|"Pryce Grewar"|"Av 895 No 066 88"|6|6.663|16.6|"9,152 6,663 25,587 22,467 12,693 21,837 15,246 11,343 16,532 22,859 26,909 7,933"
24499|"11-12-2022"|78286.09|"Mei Mechi"|"St 067 No 815 48"|3|22.824|19.02|"9,849 22,824 24,551 8,817 29,472 10,378 29,917 8,146 26,804 22,702 29,083 5,701"
24371|"11-12-2022"|29707.143|"Caye Rice"|"Av 598 No 069 20"|3|8.661|20.12|"19,898 8,661 22,861 26,548 11,641 26,752 14,227 18,537 29,028 20,828 27,202 15,249"
24573|"01-12-2022"|35232.87|"Herb Feldmark"|"St 069 No 642 56"|4|8.988|17.4|"9,591 8,988 29,192 10,168 27,961 14,043 22,752 7,343 20,779 18,262 25,617 14,116"
24496|"11-12-2022"|92657.75|"Addie Kenlin"|"St 072 No 894 99"|3|27.014|20.91|"24,93 27,014 23,858 8,35 29,353 22,378 8,216 25,243 20,798 27,429 25,895 7,452"
24450|"11-12-2022"|102220.56|"Jane Keneford"|"St 072 No 853 68"|3|29.802|19.31|"10,034 29,802 25,48 17,22 6,609 27,751 29,612 21,466 18,56 17,292 15,983 11,969"
24810|"21-11-2022"|109550.09|"Elbert Springer"|"St 074 No 377 60"|5|18.631|19.5|"23,243 18,631 8,221 28,625 9,517 13,445 29,117 24,422 9,653 28,5 22,898 17,776"
24109|"31-12-2022"|14853.664|"Gleda Wornum"|"St 075 No 031 11"|1|9.473|17.16|"15,114 9,473 23,452 7,106 28,049 22,912 6,808 11,245 16,508 29,069 17,451 18,737"
24738|"21-11-2022"|145782.6|"Mead Freke"|"St 079 No 138 93"|5|24.793|16.8|"5,966 24,793 10,25 22,389 21,773 18,986 26,817 9,242 21,047 13,444 18,458 8,477"
24863|"16-11-2022"|72698.52|"Cilka Ricket"|"Av 660 No 079 47"|6|11.591|16.66|"7,296 11,591 14,817 20,79 25,561 25,217 23,833 15,001 10,139 25,65 11,382 8,623"
24903|"16-11-2022"|157790.47|"Amabelle Langrick"|"St 080 No 988 83"|6|25.158|18.29|"22,4 25,158 5,779 28,923 28,39 17,55 6,847 7,203 28,441 22,408 11,758 14,669"
24345|"21-12-2022"|37453.09|"Tann Dysert"|"St 080 No 639 18"|2|15.924|20.53|"15,456 15,924 13,195 27,521 23,95 29,781 19,038 18,398 25,852 17,903 14,922 24,418"
24195|"21-12-2022"|55464.63|"Kipper Madine"|"Av 181 No 081 38"|2|23.582|19.66|"18,556 23,582 6,39 26,742 16,466 15,239 16,028 21,628 28,365 20,227 14,948 27,771"
24301|"21-12-2022"|60787.18|"Moshe Braunston"|"Av 137 No 085 00"|2|25.845|19.18|"7,525 25,845 22,205 26,201 10,734 26,046 14,986 25,834 20,85 10,508 15,289 24,189"
24730|"21-11-2022"|76087.07|"Wyndham Bing"|"Av 152 No 085 70"|5|12.94|15.96|"21,888 12,94 24,808 14,335 12,08 21,465 24,06 15,926 7,492 13,761 13,087 9,629"
24641|"01-12-2022"|27953.45|"Chancey Heffernon"|"Av 495 No 085 54"|4|7.131|14.67|"23,482 7,131 12,45 7,661 26,673 12,296 12,751 15,284 13,529 17,506 12,217 15,059"
24060|"31-12-2022"|34376.832|"Donnell Wren"|"St 086 No 856 18"|1|21.924|18.86|"17,407 21,924 18,493 11,779 10,029 27,704 27,452 10,031 22,685 18,961 15,152 24,654"
24553|"01-12-2022"|34868.312|"Isadore Laible"|"Av 881 No 087 28"|4|8.895|17.51|"28,842 8,895 6,38 8,438 17,42 23,888 14,17 25,889 11,678 14,309 20,384 29,776"
24758|"21-11-2022"|89452.29|"Carroll Beall"|"St 088 No 796 94"|5|15.213|18.27|"16,402 15,213 24,856 27,728 20,356 21,114 26,401 8,809 7,401 18,868 9,379 22,765"
24723|"21-11-2022"|81943.54|"Lizzie Guiso"|"St 089 No 566 63"|5|13.936|19.21|"9,77 13,936 24,021 20,595 28,787 25,257 26,449 7,031 23,354 28,573 6,27 16,452"
24300|"21-12-2022"|22722.576|"Caryl Aireton"|"Av 486 No 095 92"|2|9.661|18.43|"19,593 9,661 21,192 27,937 9,736 21,625 25,949 25,12 25,862 15,267 8,071 11,123"
24851|"16-11-2022"|67229.35|"Oby Shearmer"|"St 097 No 238 26"|6|10.719|15.91|"12,534 10,719 27,097 12,149 7,348 18,563 22,996 18,823 17,001 16,936 8,986 17,726"
24114|"31-12-2022"|45228.96|"Cristine Tabner"|"Av 896 No 097 72"|1|28.845|18.96|"14,266 28,845 28,131 7 28,124 14,004 24,332 10,601 21,438 25,783 17,653 7,316"
24191|"21-12-2022"|34315.535|"Tyson MacCartan"|"Av 842 No 098 95"|2|14.59|18.02|"24,667 14,59 29,003 23,416 26,55 11,443 6,84 8,485 29,688 5,168 19,723 16,719"
24742|"21-11-2022"|104910.78|"Tonya Glowacz"|"St 098 No 764 69"|5|17.842|19.94|"10,472 17,842 28,524 14,872 17,201 29,541 5,349 14,118 27,686 28,979 27,564 17,097"
24990|"16-11-2022"|139294.4|"Cody Osbiston"|"St 098 No 397 27"|6|22.209|19.47|"13,757 22,209 13,141 16,348 25,919 8,163 24,08 25,086 7,403 26,186 28,324 22,991"
24969|"16-11-2022"|66689.96|"Blayne Yedall"|"St 099 No 420 43"|6|10.633|17.94|"29,329 10,633 9,344 28,499 23,026 10,766 10,072 23,101 29,491 7,867 15,353 17,845"
24012|"31-12-2022"|40600.223|"Kennedy Randleson"|"St 099 No 550 31"|1|25.893|17.28|"13,874 25,893 8,829 24,545 24,701 22,707 11,889 17,115 21,634 20,494 10,48 5,222"
24953|"16-11-2022"|31591.963|"Shaylah Hurst"|"St 100 No 211 52"|6|5.037|16.48|"16,758 5,037 17,871 19,012 6,899 12,119 10,424 22,358 27,951 8,311 29,913 21,078"
24704|"21-11-2022"|66449.766|"Reena Churly"|"St 102 No 436 00"|5|11.301|21.25|"26,701 11,301 23,448 20,38 25,819 21,833 10,42 12,025 27,603 23,095 29,966 22,46"
24384|"11-12-2022"|82686.766|"Elise Meffen"|"St 102 No 232 67"|3|24.107|20.82|"25,554 24,107 9,125 20,939 20,342 15,688 29,439 19,724 22,147 6,305 26,9 29,595"
24542|"01-12-2022"|92633.28|"Baudoin Chapelhow"|"St 104 No 961 10"|4|23.631|16.76|"26,24 23,631 24,281 6,561 21,227 6,349 19,37 17,846 16,65 24,764 9,027 5,231"
24829|"21-11-2022"|37784.816|"Daile Rodd"|"St 104 No 201 50"|5|6.426|15.56|"9,025 6,426 6,492 7,212 22,697 9,074 9,106 20,226 20,343 26,877 22,811 26,474"
24228|"21-12-2022"|41162.176|"Rhianna Revell"|"St 104 No 111 13"|2|17.501|17.02|"9,415 17,501 10,144 27,939 14,818 29,459 8,621 11,368 29,061 21,672 14,523 9,757"
24337|"21-12-2022"|15231.487|"Trude Crunden"|"Av 824 No 106 41"|2|6.476|17.29|"24,211 6,476 15,14 9,198 29,145 20,792 26,584 6,899 19,034 11,305 20,13 18,509"
24440|"11-12-2022"|96420.445|"Gael Camilli"|"Av 379 No 106 60"|3|28.111|18.79|"11,421 28,111 28,519 6,734 19,048 23,907 18,26 29,234 23,883 13,402 13,153 9,795"
24529|"01-12-2022"|48462.836|"Wilhelm Tacon"|"Av 075 No 106 25"|4|12.363|19.41|"9,244 12,363 28,743 14,757 12,211 13,287 28,049 28,273 23,527 19,968 28,153 14,335"
24906|"16-11-2022"|34646.418|"Magdalen Stickels"|"Av 945 No 107 25"|6|5.524|16.28|"9,287 5,524 6,674 19,922 18,241 28,669 8,783 25,696 16,169 27,122 6,407 22,917"
24513|"11-12-2022"|31315.809|"Oneida Sprasen"|"St 108 No 305 95"|3|9.13|19.86|"29,331 9,13 8,405 17,887 25,842 11,072 15,811 27,848 21,043 28,275 29,134 14,596"
24743|"21-11-2022"|162240.69|"Ealasaid Leabeater"|"Av 151 No 109 03"|5|27.592|17.49|"10,856 27,592 19,939 28,318 18,314 6,858 25,154 24,078 10,689 5,893 8,699 23,526"
24882|"16-11-2022"|82075.13|"Earvin Pleager"|"St 110 No 176 93"|6|13.086|17.34|"8,987 13,086 27,347 26,389 14,029 8,845 14,762 8,481 20,579 23,781 14,936 26,879"
24214|"21-12-2022"|70463.266|"Sam Dallosso"|"Av 405 No 111 14"|2|29.959|17.1|"23,837 29,959 5,113 24,276 10,485 9,718 25,339 9,455 20,329 20,332 21,026 5,329"
24398|"11-12-2022"|69433.29|"Tabbie Bucktrout"|"St 112 No 493 63"|3|20.243|20.02|"27,657 20,243 19,387 24,976 28,834 24,247 21,758 22,338 10,366 5,085 11,666 23,645"
24892|"16-11-2022"|154322.06|"Jdavie Eke"|"Av 057 No 112 27"|6|24.605|15.58|"14,484 24,605 19,955 18,901 9,657 9,486 11,595 6,32 8,037 19,003 21,984 22,92"
24119|"31-12-2022"|10348.8|"Leela Mathonnet"|"Av 496 No 113 77"|1|6.6|15.42|"17,391 6,6 11,495 18,44 6,139 15,666 11,699 27,341 21,47 17,776 25,328 5,743"
24183|"21-12-2022"|13963.765|"Bogey Dougan"|"Av 457 No 115 51"|2|5.937|17.36|"14,049 5,937 23,271 22,125 26,25 16,861 22,759 12,311 25,491 11,284 11,578 16,364"
24544|"01-12-2022"|87502.016|"Ofella Galia"|"Av 215 No 117 54"|4|22.322|16.2|"26,926 22,322 5,327 9,374 26,55 13,465 19,722 12,265 20,778 7,988 18,069 11,562"
24061|"31-12-2022"|35088.703|"Damien Cantillion"|"Av 854 No 117 04"|1|22.378|17.26|"16,152 22,378 6,014 27,582 14,715 24,493 21,965 10,116 9,188 18,799 21,49 14,273"
24419|"11-12-2022"|71103.695|"Adolph Gronav"|"Av 092 No 119 53"|3|20.73|15.73|"19,01 20,73 21,255 7,521 22,979 9,991 6,331 21,473 11,861 14,055 20,569 13,032"
24447|"11-12-2022"|78821.17|"Mavis Chevis"|"Av 123 No 119 44"|3|22.98|16.5|"29,191 22,98 16,768 7,324 13,789 17,429 11,475 16,943 6,066 22,02 16,882 17,106"
24055|"31-12-2022"|40567.297|"Kalil Albiston"|"St 119 No 999 92"|1|25.872|19.66|"9,838 25,872 28,556 18,597 17,255 21,454 17,543 19,598 10,812 22,768 25,502 18,12"
24962|"16-11-2022"|36245.773|"Ilse Calyton"|"Av 220 No 120 40"|6|5.779|15.36|"12,344 5,779 13,545 6,491 23,331 23,047 9,086 9,458 11,575 24,186 20,122 25,381"
24104|"31-12-2022"|15131.2|"Trumaine MacAless"|"St 122 No 567 27"|1|9.65|16.9|"27,726 9,65 19,326 13,112 11,589 9,454 27,473 12,121 26,371 17,016 14,674 14,307"
24548|"01-12-2022"|41238.293|"Tania Burns"|"St 122 No 501 96"|4|10.52|16.6|"20,538 10,52 17,979 17,011 24,94 17,196 20,093 10,595 6,357 12,123 28,586 13,231"
24017|"31-12-2022"|37401.504|"Jeni Collings"|"Av 048 No 122 89"|1|23.853|16.13|"11,816 23,853 6,785 20,353 23,527 21,222 6,934 18,745 15,465 9,94 15,58 19,328"
24279|"21-12-2022"|27988.682|"Delcine Crone"|"Av 017 No 125 99"|2|11.9|19.76|"19,552 11,9 29,279 12,541 8,645 7,062 26,161 29,454 27,086 28,15 20,207 17,053"
24709|"21-11-2022"|157325.02|"Serge Stenbridge"|"St 125 No 182 87"|5|26.756|18.53|"25,182 26,756 11,021 9,072 9,512 25,085 20,998 20,238 26,85 24,548 17,201 5,907"
24268|"21-12-2022"|45235.824|"Carlin McCurdy"|"St 125 No 464 93"|2|19.233|17.43|"20,264 19,233 16,981 12,472 9,32 19,086 23,98 8,967 22,001 18,052 14,235 24,586"
24477|"11-12-2022"|44641.32|"Gallard Graalman"|"Av 932 No 127 37"|3|13.015|18.35|"25,387 13,015 29,216 10,153 28,811 23,419 18,443 14,173 12,645 6,509 23,557 14,875"
24293|"21-12-2022"|27544.154|"Haily Blaxlande"|"St 130 No 004 89"|2|11.711|16.63|"28,716 11,711 19,762 23,822 7,954 9,871 15,479 5,452 10,519 26,566 14,095 25,672"
24389|"11-12-2022"|63183.848|"Gabe Warrener"|"St 133 No 078 79"|3|18.421|19.07|"12,221 18,421 24,385 28,063 24,118 21,844 9,296 28,315 20,459 26,423 5,908 9,385"
24649|"01-12-2022"|75142.29|"Dorena Semaine"|"Av 615 No 134 89"|4|19.169|17.3|"12,201 19,169 17,463 7,598 23,521 9,074 23,397 24,427 17,225 17,644 14,489 21,4"
24465|"11-12-2022"|86967.4|"Marris Wiffler"|"St 136 No 105 09"|3|25.355|18.46|"14,483 25,355 26,444 15,738 19,182 26,032 16,912 29,398 24,457 6,8 9,855 6,909"
24774|"21-11-2022"|160941.2|"Felecia Reynoollds"|"St 137 No 561 65"|5|27.371|18.85|"25,906 27,371 19,011 22,956 22,704 15,715 14,026 10,802 8,445 27,072 12,293 19,84"
24627|"01-12-2022"|95882.95|"Breena Winspeare"|"Av 025 No 138 80"|4|24.46|16.85|"7,749 24,46 25,213 11,125 11,061 6,596 6,337 25,802 23,848 26,162 9,047 24,765"
24041|"31-12-2022"|31013.473|"Marni Bennough"|"St 139 No 241 52"|1|19.779|22.47|"29,196 19,779 26,473 21,936 18,107 25,831 16,222 28,914 23,891 18,077 27,987 13,223"
24084|"31-12-2022"|28586.207|"Zacharias Hadden"|"Av 778 No 140 45"|1|18.231|15.78|"19,291 18,231 7,384 15,262 26,418 24,219 28,064 6,873 6,621 25,117 5,983 5,873"
24673|"01-12-2022"|94942.16|"Huberto Aronow"|"Av 183 No 140 57"|4|24.22|16.33|"20,664 24,22 9,773 23,069 23,232 28,456 6,366 15,372 16,519 5,401 7,157 15,789"
24650|"01-12-2022"|114949.79|"Johanna Tempest"|"Av 016 No 141 20"|4|29.324|18.24|"10,118 29,324 20,058 25,837 15,839 8,108 19,896 11,912 21,487 26,839 8,831 20,627"
24200|"21-12-2022"|31742.457|"Charity Haythornthwaite"|"Av 028 No 141 13"|2|13.496|18.17|"23,025 13,496 20,899 28,537 9,664 24,633 18,906 5,552 5,682 18,797 24,691 24,116"
24351|"21-12-2022"|34183.824|"Rosaleen Flewan"|"St 141 No 338 70"|2|14.534|16.24|"29,059 14,534 9,144 23,262 17,746 7,504 10,427 22,635 14,929 14,98 12,344 18,323"
24443|"11-12-2022"|22284.645|"Perla Batteson"|"St 141 No 420 28"|3|6.497|18.69|"22,784 6,497 28,47 17,691 7,739 14,503 23,554 23,112 15,555 23,651 14,386 26,369"
24871|"16-11-2022"|140247.75|"Hesther Coddrington"|"Av 598 No 142 87"|6|22.361|18.29|"16,075 22,361 19,352 6,686 10,714 18,579 17,464 26,638 29,896 10,211 17,104 24,401"
24310|"21-12-2022"|44031.605|"Meier Gayforth"|"St 143 No 711 90"|2|18.721|19.94|"29,694 18,721 16,661 23,038 29,627 25,403 29,367 15,348 11,977 9,779 6,82 22,844"
