"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"
25887|"16-12-2022"|34063.125|"Stephani Snoxill"|"St 049 No 492 55"|5.431
25706|"21-12-2022"|134557.69|"Court Vampouille"|"St 050 No 248 54"|22.884
25781|"21-12-2022"|37373.215|"Giselle Dashkov"|"Av 888 No 052 91"|6.356
25923|"16-12-2022"|78888.96|"Torrie Thebeau"|"Av 157 No 052 29"|12.578
25141|"30-01-2023"|26409.824|"Kamilah Kyne"|"St 054 No 675 20"|16.843
25004|"30-01-2023"|24873.184|"Shirlee Laherty"|"Av 020 No 056 90"|15.863
25945|"16-12-2022"|182420.53|"Jobye Southgate"|"Av 587 No 057 82"|29.085
25207|"20-01-2023"|17969.203|"Sybyl Keme"|"St 058 No 994 77"|7.64
25523|"31-12-2022"|113616.99|"Farly Foucar"|"Av 659 No 059 94"|28.984
25307|"20-01-2023"|20610.488|"Duncan Sylett"|"St 060 No 416 67"|8.763
25260|"20-01-2023"|19234.574|"Rodrick Ashbee"|"Av 278 No 060 38"|8.178
25506|"10-01-2023"|23128.422|"Karol Pritchard"|"Av 654 No 062 78"|6.743
25002|"30-01-2023"|32291.393|"Bernarr Titman"|"St 063 No 688 63"|20.594
25821|"21-12-2022"|125808.266|"Yvon Currm"|"St 064 No 330 52"|21.396
25930|"16-12-2022"|51800.28|"Marve Armitt"|"Av 278 No 064 39"|8.259
25872|"16-12-2022"|57401.16|"Pryce Grewar"|"Av 895 No 066 88"|9.152
25465|"10-01-2023"|33781.973|"Mei Mechi"|"St 067 No 815 48"|9.849
25471|"10-01-2023"|68249.94|"Caye Rice"|"Av 598 No 069 20"|19.898
25549|"31-12-2022"|37596.625|"Herb Feldmark"|"St 069 No 642 56"|9.591
25507|"10-01-2023"|85509.65|"Addie Kenlin"|"St 072 No 894 99"|24.93
25379|"10-01-2023"|34416.52|"Jane Keneford"|"St 072 No 853 68"|10.034
25717|"21-12-2022"|136668.61|"Elbert Springer"|"St 074 No 377 60"|23.243
25006|"30-01-2023"|23698.752|"Gleda Wornum"|"St 075 No 031 11"|15.114
25822|"21-12-2022"|35080.02|"Mead Freke"|"St 079 No 138 93"|5.966
25952|"16-12-2022"|45760.367|"Cilka Ricket"|"Av 660 No 079 47"|7.296
25968|"16-12-2022"|140492.36|"Amabelle Langrick"|"St 080 No 988 83"|22.4
25306|"20-01-2023"|36352.36|"Tann Dysert"|"St 080 No 639 18"|15.456
25250|"20-01-2023"|43643.527|"Kipper Madine"|"Av 181 No 081 38"|18.556
25239|"20-01-2023"|17698.725|"Moshe Braunston"|"Av 137 No 085 00"|7.525
25791|"21-12-2022"|128701.22|"Wyndham Bing"|"Av 152 No 085 70"|21.888
25564|"31-12-2022"|92049.2|"Chancey Heffernon"|"Av 495 No 085 54"|23.482
25053|"30-01-2023"|27294.176|"Donnell Wren"|"St 086 No 856 18"|17.407
25622|"31-12-2022"|113060.35|"Isadore Laible"|"Av 881 No 087 28"|28.842
25826|"21-12-2022"|96443.59|"Carroll Beall"|"St 088 No 796 94"|16.402
25800|"21-12-2022"|57447.504|"Lizzie Guiso"|"St 089 No 566 63"|9.77
25243|"20-01-2023"|46082.54|"Caryl Aireton"|"Av 486 No 095 92"|19.593
25962|"16-12-2022"|78613.0|"Oby Shearmer"|"St 097 No 238 26"|12.534
25017|"30-01-2023"|22369.088|"Cristine Tabner"|"Av 896 No 097 72"|14.266
25235|"20-01-2023"|58016.54|"Tyson MacCartan"|"Av 842 No 098 95"|24.667
25721|"21-12-2022"|61575.254|"Tonya Glowacz"|"St 098 No 764 69"|10.472
25964|"16-12-2022"|86283.625|"Cody Osbiston"|"St 098 No 397 27"|13.757
25857|"16-12-2022"|183950.9|"Blayne Yedall"|"St 099 No 420 43"|29.329
25165|"30-01-2023"|21754.432|"Kennedy Randleson"|"St 099 No 550 31"|13.874
25843|"16-12-2022"|105105.84|"Shaylah Hurst"|"St 100 No 211 52"|16.758
25708|"21-12-2022"|157001.61|"Reena Churly"|"St 102 No 436 00"|26.701
25484|"10-01-2023"|87649.96|"Elise Meffen"|"St 102 No 232 67"|25.554
25572|"31-12-2022"|102860.54|"Baudoin Chapelhow"|"St 104 No 961 10"|26.24
25707|"21-12-2022"|53066.91|"Daile Rodd"|"St 104 No 201 50"|9.025
25338|"20-01-2023"|22143.986|"Rhianna Revell"|"St 104 No 111 13"|9.415
25186|"20-01-2023"|56944.03|"Trude Crunden"|"Av 824 No 106 41"|24.211
25520|"10-01-2023"|39173.914|"Gael Camilli"|"Av 379 No 106 60"|11.421
25558|"31-12-2022"|36236.387|"Wilhelm Tacon"|"Av 075 No 106 25"|9.244
25999|"16-12-2022"|58247.88|"Magdalen Stickels"|"Av 945 No 107 25"|9.287
25450|"10-01-2023"|100605.04|"Oneida Sprasen"|"St 108 No 305 95"|29.331
25713|"21-12-2022"|63833.17|"Ealasaid Leabeater"|"Av 151 No 109 03"|10.856
25885|"16-12-2022"|56366.285|"Earvin Pleager"|"St 110 No 176 93"|8.987
25252|"20-01-2023"|56064.387|"Sam Dallosso"|"Av 405 No 111 14"|23.837
25492|"10-01-2023"|94863.234|"Tabbie Bucktrout"|"St 112 No 493 63"|27.657
25907|"16-12-2022"|90843.36|"Jdavie Eke"|"Av 057 No 112 27"|14.484
25087|"30-01-2023"|27269.088|"Leela Mathonnet"|"Av 496 No 113 77"|17.391
25229|"20-01-2023"|33043.11|"Bogey Dougan"|"Av 457 No 115 51"|14.049
25594|"31-12-2022"|105549.65|"Ofella Galia"|"Av 215 No 117 54"|26.926
25099|"30-01-2023"|25326.336|"Damien Cantillion"|"Av 854 No 117 04"|16.152
25513|"10-01-2023"|65204.11|"Adolph Gronav"|"Av 092 No 119 53"|19.01
25390|"10-01-2023"|100124.836|"Mavis Chevis"|"Av 123 No 119 44"|29.191
25014|"30-01-2023"|15425.984|"Kalil Albiston"|"St 119 No 999 92"|9.838
25924|"16-12-2022"|77421.32|"Ilse Calyton"|"Av 220 No 120 40"|12.344
25008|"30-01-2023"|43474.367|"Trumaine MacAless"|"St 122 No 567 27"|27.726
25565|"31-12-2022"|80508.76|"Tania Burns"|"St 122 No 501 96"|20.538
25158|"30-01-2023"|18527.488|"Jeni Collings"|"Av 048 No 122 89"|11.816
25269|"20-01-2023"|45986.11|"Delcine Crone"|"Av 017 No 125 99"|19.552
25724|"21-12-2022"|148069.9|"Serge Stenbridge"|"St 125 No 182 87"|25.182
25194|"20-01-2023"|47660.727|"Carlin McCurdy"|"St 125 No 464 93"|20.264
25437|"10-01-2023"|87077.16|"Gallard Graalman"|"Av 932 No 127 37"|25.387
25312|"20-01-2023"|67539.74|"Haily Blaxlande"|"St 130 No 004 89"|28.716
25519|"10-01-2023"|41917.906|"Gabe Warrener"|"St 133 No 078 79"|12.221
25607|"31-12-2022"|47827.797|"Dorena Semaine"|"Av 615 No 134 89"|12.201
25420|"10-01-2023"|49676.547|"Marris Wiffler"|"St 136 No 105 09"|14.483
25742|"21-12-2022"|152327.02|"Felecia Reynoollds"|"St 137 No 561 65"|25.906
25566|"31-12-2022"|30376.002|"Breena Winspeare"|"Av 025 No 138 80"|7.749
25139|"30-01-2023"|45779.33|"Marni Bennough"|"St 139 No 241 52"|29.196
25035|"30-01-2023"|30248.287|"Zacharias Hadden"|"Av 778 No 140 45"|19.291
25526|"31-12-2022"|81002.67|"Huberto Aronow"|"Av 183 No 140 57"|20.664
25638|"31-12-2022"|39662.457|"Johanna Tempest"|"Av 016 No 141 20"|10.118
25251|"20-01-2023"|54154.57|"Charity Haythornthwaite"|"Av 028 No 141 13"|23.025
25272|"20-01-2023"|68346.48|"Rosaleen Flewan"|"St 141 No 338 70"|29.059
25452|"10-01-2023"|78148.89|"Perla Batteson"|"St 141 No 420 28"|22.784
25944|"16-12-2022"|100822.08|"Hesther Coddrington"|"Av 598 No 142 87"|16.075
25314|"20-01-2023"|69839.99|"Meier Gayforth"|"St 143 No 711 90"|29.694
26000|"16-12-2022"|169393.64|"Kirstyn Jickles"|"St 146 No 266 80"|27.008
25870|"16-12-2022"|139633.1|"Jonell Blaszkiewicz"|"Av 368 No 147 43"|22.263
25263|"20-01-2023"|28880.086|"Kristi Gellately"|"St 147 No 471 89"|12.279
25534|"31-12-2022"|29031.445|"Wilone Penhearow"|"St 147 No 821 65"|7.406
25543|"31-12-2022"|21281.625|"Jae Broadbridge"|"St 148 No 087 81"|5.429
25516|"10-01-2023"|40858.04|"Mikol Bibby"|"St 149 No 933 54"|11.912
25482|"10-01-2023"|49017.99|"Daphne Mayers"|"Av 609 No 150 55"|14.291
25935|"16-12-2022"|53769.684|"Ashleigh Bilbey"|"Av 371 No 151 26"|8.573
25411|"10-01-2023"|63053.508|"Josias Picardo"|"Av 949 No 151 71"|18.383
25133|"30-01-2023"|20774.432|"Priscilla Martyntsev"|"St 155 No 420 64"|13.249
25828|"21-12-2022"|42406.49|"Gaby Meeus"|"Av 524 No 155 53"|7.212
25143|"30-01-2023"|20460.832|"Gaultiero Bumphrey"|"St 157 No 569 34"|13.049
25859|"16-12-2022"|79371.91|"Gerek Talks"|"St 158 No 337 07"|12.655
25659|"31-12-2022"|79869.8|"Binni Sworne"|"Av 022 No 158 11"|20.375
25345|"20-01-2023"|65081.914|"Wesley Braunroth"|"St 162 No 053 47"|27.671
25475|"10-01-2023"|23011.803|"Rica Boffin"|"Av 650 No 163 73"|6.709
25725|"21-12-2022"|147264.34|"Dixie Giovannelli"|"Av 623 No 164 72"|25.045
25610|"31-12-2022"|100042.06|"Grantley Ganter"|"St 165 No 485 02"|25.521
25796|"21-12-2022"|159718.17|"Lisha Fronks"|"St 166 No 605 48"|27.163
25178|"20-01-2023"|67965.45|"Corbin Cluett"|"Av 280 No 166 16"|28.897
25793|"21-12-2022"|61328.297|"Rosie Yanshin"|"St 170 No 653 62"|10.43
25295|"20-01-2023"|61368.125|"Caz Beretta"|"Av 278 No 170 74"|26.092
25010|"30-01-2023"|10642.016|"Gerta Dybell"|"Av 968 No 172 18"|6.787
25758|"21-12-2022"|70383.48|"Maighdiln Trevallion"|"Av 488 No 172 24"|11.97
25531|"31-12-2022"|64617.113|"Griff Rubinfajn"|"St 173 No 486 96"|16.484
25112|"30-01-2023"|40888.734|"Burty Slite"|"Av 950 No 176 45"|26.077
25070|"30-01-2023"|37177.28|"Stephi Healey"|"St 176 No 230 54"|23.71
25589|"31-12-2022"|55420.82|"Sterne Banaszkiewicz"|"Av 222 No 177 91"|14.138
25453|"10-01-2023"|24397.52|"Hanny Grayshan"|"St 181 No 001 37"|7.113
25640|"31-12-2022"|77239.484|"Frasquito Weitzel"|"Av 255 No 182 01"|19.704
25204|"20-01-2023"|23094.19|"Yoshiko Eadington"|"Av 341 No 183 74"|9.819
25570|"31-12-2022"|62312.16|"Berthe Clempton"|"Av 415 No 183 70"|15.896
25042|"30-01-2023"|15935.584|"Cary Ickovicz"|"St 183 No 548 03"|10.163
25974|"16-12-2022"|188040.23|"Ozzy Raison"|"St 183 No 965 18"|29.981
25614|"31-12-2022"|30242.723|"Arleyne Leheude"|"St 184 No 843 70"|7.715
25577|"31-12-2022"|40556.215|"Esther Albarez"|"Av 706 No 184 19"|10.346
25238|"20-01-2023"|55800.96|"Cliff Pridmore"|"St 184 No 649 93"|23.725
25794|"21-12-2022"|153767.62|"Cathi Abdee"|"Av 012 No 185 55"|26.151
25264|"20-01-2023"|24493.623|"Cesaro Hinstridge"|"St 185 No 068 74"|10.414
25160|"30-01-2023"|27949.6|"Yoko Hehl"|"Av 637 No 186 91"|17.825
25449|"10-01-2023"|58176.06|"Roger McLurg"|"Av 185 No 188 43"|16.961
25321|"20-01-2023"|53874.684|"Shane Ivanikhin"|"St 192 No 046 80"|22.906
25957|"16-12-2022"|92850.39|"Nappie Baggs"|"Av 016 No 193 40"|14.804
25164|"30-01-2023"|44076.48|"Reggi Huyge"|"Av 796 No 195 06"|28.11
25280|"20-01-2023"|45280.51|"Melisande Float"|"Av 193 No 196 70"|19.252
25583|"31-12-2022"|44162.605|"Keir Lacer"|"Av 725 No 198 08"|11.266
25249|"20-01-2023"|35931.35|"Stavros Adamiec"|"Av 623 No 198 65"|15.277
25901|"16-12-2022"|100282.69|"Odette Chetham"|"St 198 No 216 58"|15.989
25393|"10-01-2023"|34752.66|"Karil McNea"|"Av 073 No 198 82"|10.132
25703|"21-12-2022"|108768.055|"Borg McGrory"|"Av 804 No 203 51"|18.498
25478|"10-01-2023"|95538.945|"Berny Sickling"|"Av 618 No 204 53"|27.854
25428|"10-01-2023"|40051.992|"Giff Coggen"|"St 206 No 327 83"|11.677
25351|"20-01-2023"|18724.193|"Katrine Ornils"|"Av 343 No 208 22"|7.961
25497|"10-01-2023"|25429.945|"Gretchen Samudio"|"Av 334 No 208 04"|7.414
25299|"20-01-2023"|49469.406|"Mariska Leahair"|"Av 019 No 208 28"|21.033
25551|"31-12-2022"|91312.25|"Doreen Garey"|"Av 078 No 209 03"|23.294
25931|"16-12-2022"|95628.88|"Lane Geely"|"St 210 No 718 14"|15.247
25943|"16-12-2022"|45866.99|"Branden Trubshawe"|"St 211 No 634 68"|7.313
25415|"10-01-2023"|99054.68|"Woodrow Miettinen"|"St 214 No 019 17"|28.879
25145|"30-01-2023"|8821.568|"Claude Raylton"|"St 215 No 249 82"|5.626
25637|"31-12-2022"|37318.305|"Hope Fabb"|"St 215 No 253 30"|9.52
25672|"31-12-2022"|100520.305|"Brenda McGilvray"|"Av 219 No 216 66"|25.643
25586|"31-12-2022"|33892.234|"Deeann Guillford"|"Av 777 No 218 04"|8.646
25861|"16-12-2022"|67956.91|"Chalmers Stollhofer"|"Av 656 No 218 52"|10.835
25618|"31-12-2022"|28329.768|"Candie Iddy"|"St 218 No 559 87"|7.227
25311|"20-01-2023"|30439.455|"Janene Kenninghan"|"St 218 No 128 05"|12.942
25904|"16-12-2022"|64639.027|"Maris Fogden"|"Av 531 No 220 05"|10.306
25535|"31-12-2022"|36640.15|"Salvidor Tripet"|"St 223 No 741 88"|9.347
25385|"10-01-2023"|92626.88|"Daniella Shawel"|"St 225 No 259 82"|27.005
25942|"16-12-2022"|97867.98|"Doralia Brizland"|"Av 720 No 225 90"|15.604
25153|"30-01-2023"|13226.08|"Meryl Offell"|"Av 320 No 227 84"|8.435
25664|"31-12-2022"|69132.945|"Marylinda Grigoli"|"Av 399 No 229 62"|17.636
25587|"31-12-2022"|45714.92|"Barbra Berthod"|"Av 989 No 230 81"|11.662
25109|"30-01-2023"|38086.72|"Elmo Scoular"|"St 231 No 847 46"|24.29
25470|"10-01-2023"|69443.58|"Cornell Gisbye"|"Av 701 No 234 20"|20.246
25418|"10-01-2023"|101520.84|"Clemmy Reimer"|"Av 186 No 235 23"|29.598
25573|"31-12-2022"|110089.0|"Karissa Persey"|"Av 369 No 236 96"|28.084
25083|"30-01-2023"|14409.92|"Sallyann Huxham"|"Av 131 No 236 13"|9.19
25214|"20-01-2023"|50224.395|"Martguerita Tennison"|"St 237 No 556 14"|21.354
25854|"16-12-2022"|127546.984|"Jacinda Cliffe"|"St 238 No 553 80"|20.336
25151|"30-01-2023"|36971.87|"Farlay Jenkins"|"Av 176 No 239 58"|23.579
25126|"30-01-2023"|8010.912|"Aridatha Fransoni"|"St 239 No 219 21"|5.109
25855|"16-12-2022"|130802.14|"Lillian Langfield"|"St 239 No 988 32"|20.855
25723|"21-12-2022"|151027.55|"Auria Foster"|"Av 123 No 241 53"|25.685
25990|"16-12-2022"|51417.69|"Marcie Thornley"|"Av 282 No 241 10"|8.198
25304|"20-01-2023"|42629.82|"Casie Blagburn"|"Av 842 No 241 57"|18.125
25067|"30-01-2023"|43544.93|"Beale Tinto"|"St 242 No 758 55"|27.771
25219|"20-01-2023"|42775.64|"Angus Wrankling"|"St 242 No 558 57"|18.187
25871|"16-12-2022"|159621.89|"Billy Karlolczak"|"Av 372 No 243 94"|25.45
25595|"31-12-2022"|64307.438|"Emily Corrison"|"Av 592 No 243 35"|16.405
25575|"31-12-2022"|48176.676|"Arlan Paxton"|"St 243 No 949 23"|12.29
25146|"30-01-2023"|29018.977|"Susanne Peete"|"Av 551 No 245 12"|18.507
25592|"31-12-2022"|43492.29|"Hildagard McAuliffe"|"St 246 No 452 04"|11.095
25119|"30-01-2023"|35029.12|"Aloisia Gautrey"|"St 246 No 200 72"|22.34
25203|"20-01-2023"|50638.344|"Tammy Tippell"|"Av 830 No 248 89"|21.53
25030|"30-01-2023"|28324.352|"Rockey Ragborne"|"Av 806 No 248 22"|18.064
25656|"31-12-2022"|50971.63|"Ginnifer Riccardi"|"Av 274 No 249 65"|13.003
25468|"10-01-2023"|65283.0|"Micheil Shimwall"|"St 249 No 752 63"|19.033
25617|"31-12-2022"|76196.766|"Georgeta Cudby"|"St 252 No 935 91"|19.438
25366|"10-01-2023"|46589.555|"Ortensia Willgress"|"St 253 No 199 59"|13.583
25581|"31-12-2022"|28157.29|"Berte Constance"|"St 253 No 911 84"|7.183
25986|"16-12-2022"|80707.836|"Kellen Lean"|"Av 784 No 254 49"|12.868
25966|"16-12-2022"|37312.008|"Kass Kenefick"|"St 254 No 081 28"|5.949
25115|"30-01-2023"|15309.952|"Ardis Bradock"|"St 255 No 169 30"|9.764
25200|"20-01-2023"|25201.572|"Philly Renals"|"Av 676 No 256 80"|10.715
25818|"21-12-2022"|131476.58|"Axel Lenin"|"St 257 No 604 55"|22.36
25031|"30-01-2023"|19369.504|"Merrie Dufour"|"Av 069 No 258 35"|12.353
25098|"30-01-2023"|24763.424|"Dukey Prendergast"|"Av 193 No 259 77"|15.793
25135|"30-01-2023"|39720.574|"Adlai Perview"|"Av 416 No 259 92"|25.332
25105|"30-01-2023"|32253.76|"Abdel Kendle"|"Av 969 No 260 52"|20.57
25883|"16-12-2022"|52715.992|"Claudine Hasser"|"Av 604 No 260 25"|8.405
25995|"16-12-2022"|155149.97|"Kylie Kalf"|"St 263 No 882 02"|24.737
25554|"31-12-2022"|96208.31|"Jaquelin Rysom"|"Av 937 No 263 30"|24.543
25547|"31-12-2022"|104267.81|"Matthaeus Krysztofiak"|"Av 975 No 264 28"|26.599
25261|"20-01-2023"|23428.172|"Rafferty Drewett"|"Av 237 No 264 25"|9.961
25353|"20-01-2023"|59392.453|"Raffarty Trouncer"|"Av 030 No 264 54"|25.252
25776|"21-12-2022"|141831.23|"Templeton Aronowicz"|"Av 519 No 266 88"|24.121
25933|"16-12-2022"|179127.75|"Katee Imeson"|"Av 180 No 267 15"|28.56
25488|"10-01-2023"|61297.35|"Filippo Riall"|"Av 497 No 267 09"|17.871
25211|"20-01-2023"|59695.86|"Tadeas De Dei"|"St 268 No 271 55"|25.381
25760|"21-12-2022"|157748.38|"Lanita Damiata"|"Av 743 No 271 39"|26.828
25270|"20-01-2023"|38800.777|"Shurlocke Jansema"|"Av 293 No 272 44"|16.497
25799|"21-12-2022"|98860.27|"Dori Harkins"|"Av 655 No 273 07"|16.813
25903|"16-12-2022"|41990.906|"Nikolaos Jedrychowski"|"Av 821 No 274 36"|6.695
25652|"31-12-2022"|48094.355|"Olav Jennery"|"Av 631 No 276 71"|12.269
25789|"21-12-2022"|68513.64|"Paul MacLeod"|"Av 127 No 276 09"|11.652
25005|"30-01-2023"|14894.432|"Chev Minogue"|"Av 006 No 276 42"|9.499
25651|"31-12-2022"|39337.1|"My Pedro"|"Av 539 No 279 46"|10.035
25660|"31-12-2022"|77231.64|"Siffre Davidow"|"St 281 No 493 51"|19.702
25060|"30-01-2023"|21719.936|"Cathie Mosten"|"Av 554 No 281 72"|13.852
25240|"20-01-2023"|42182.94|"Maxine Aleso"|"St 283 No 500 06"|17.935
25041|"30-01-2023"|12144.16|"Calypso Constant"|"St 283 No 910 85"|7.745
25940|"16-12-2022"|173219.55|"Eadie Blenkhorn"|"St 284 No 150 30"|27.618
25422|"10-01-2023"|100948.04|"Maxine Collington"|"St 285 No 456 50"|29.431
25593|"31-12-2022"|57176.973|"Ulrikaumeko McCrone"|"Av 816 No 285 08"|14.586
25016|"30-01-2023"|23576.447|"Daphene Molfino"|"Av 463 No 287 39"|15.036
25563|"31-12-2022"|106909.89|"Rosaline Trundler"|"St 290 No 861 15"|27.273
25407|"10-01-2023"|82247.73|"Stefanie Pettingill"|"St 291 No 352 71"|23.979
25140|"30-01-2023"|39607.68|"Nanny Learmouth"|"Av 208 No 295 17"|25.26
25256|"20-01-2023"|66787.11|"Tiffie Caen"|"St 297 No 702 39"|28.396
25860|"16-12-2022"|128475.24|"Vin Kynge"|"Av 140 No 298 58"|20.484
25421|"10-01-2023"|27415.91|"Gardy McNabb"|"St 299 No 203 74"|7.993
25615|"31-12-2022"|103083.98|"Addi Duddridge"|"St 300 No 579 59"|26.297
25259|"20-01-2023"|49067.215|"Carmella Romao"|"St 301 No 481 21"|20.862
25316|"20-01-2023"|63256.77|"Wendye Coram"|"Av 574 No 303 44"|26.895
25740|"21-12-2022"|85371.58|"Odelle Melluish"|"Av 981 No 304 17"|14.519
25653|"31-12-2022"|21254.186|"Franni Domone"|"Av 234 No 304 64"|5.422
25689|"21-12-2022"|60852.016|"Cyndi Boshere"|"Av 061 No 304 30"|10.349
25463|"10-01-2023"|67131.766|"Dalt Dybald"|"Av 121 No 305 81"|19.572
25344|"20-01-2023"|49728.125|"Quintana Flannery"|"Av 493 No 306 84"|21.143
25596|"31-12-2022"|97450.95|"Gladys Godball"|"St 307 No 338 64"|24.86
25772|"21-12-2022"|89634.57|"Elianora Josupeit"|"Av 454 No 307 96"|15.244
25372|"10-01-2023"|71913.17|"Jacquette Llewelly"|"Av 957 No 310 28"|20.966
25310|"20-01-2023"|68402.92|"Shannah Goodricke"|"St 310 No 684 38"|29.083
25199|"20-01-2023"|20662.232|"Valdemar Kemery"|"Av 037 No 310 78"|8.785
25102|"30-01-2023"|44043.55|"Karel Beert"|"Av 509 No 311 78"|28.089
25498|"10-01-2023"|90181.3|"Fania Burton"|"Av 726 No 311 67"|26.292
25643|"31-12-2022"|114236.35|"Simeon Swedeland"|"Av 225 No 312 35"|29.142
25766|"21-12-2022"|95961.44|"Chrisse Ondrich"|"Av 480 No 313 07"|16.32
25431|"10-01-2023"|48489.77|"Glenn Biermatowicz"|"St 314 No 646 35"|14.137
25542|"31-12-2022"|37090.945|"Osmund Manz"|"St 315 No 224 25"|9.462
25805|"21-12-2022"|55918.703|"Carola Edgeson"|"St 315 No 441 33"|9.51
25747|"21-12-2022"|65091.49|"Cammie Shakesbye"|"St 315 No 550 93"|11.07
25743|"21-12-2022"|98142.914|"Tasha Torrejon"|"St 316 No 823 42"|16.691
25092|"30-01-2023"|39461.855|"Clementine Emmer"|"Av 179 No 316 90"|25.167
25761|"21-12-2022"|131006.18|"Rebekkah Belhomme"|"Av 629 No 317 25"|22.28
25537|"31-12-2022"|21967.623|"Sax Blagdon"|"St 317 No 697 92"|5.604
25994|"16-12-2022"|133856.6|"Rhonda Kubista"|"Av 874 No 318 50"|21.342
25989|"16-12-2022"|173351.25|"Darill Wedderburn"|"Av 764 No 318 80"|27.639
25839|"21-12-2022"|100171.51|"Hanna Sabater"|"Av 643 No 318 42"|17.036
25808|"21-12-2022"|90287.25|"Cheslie Payne"|"St 318 No 619 61"|15.355
25666|"31-12-2022"|77086.6|"Lynna Pallent"|"St 318 No 315 42"|19.665
