"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"avgConsumption"|"last"
2474|"10-02-2022"|89903.47|"Tatiania Giacubo"|"Av 421 No 048 32"|26.211|11.74|"11,739"
2012|"16-01-2022"|125207.54|"Stephani Snoxill"|"St 049 No 492 55"|19.963|5.43|"5,431"
2941|"21-01-2022"|89740.41|"Court Vampouille"|"St 050 No 248 54"|15.262|22.88|"22,884"
2179|"21-01-2022"|57594.504|"Giselle Dashkov"|"Av 888 No 052 91"|9.795|6.36|"6,356"
2276|"16-01-2022"|46964.586|"Torrie Thebeau"|"Av 157 No 052 29"|7.488|12.58|"12,578"
2911|"02-03-2022"|32741.408|"Kamilah Kyne"|"St 054 No 675 20"|20.881|16.84|"16,843"
2146|"02-03-2022"|27292.607|"Shirlee Laherty"|"Av 020 No 056 90"|17.406|15.86|"15,863"
2505|"16-01-2022"|159653.25|"Jobye Southgate"|"Av 587 No 057 82"|25.455|29.09|"29,085"
2746|"20-02-2022"|42159.42|"Sybyl Keme"|"St 058 No 994 77"|17.925|7.64|"7,64"
2167|"31-01-2022"|111033.72|"Farly Foucar"|"Av 659 No 059 94"|28.325|28.98|"28,984"
2991|"20-02-2022"|12712.506|"Duncan Sylett"|"St 060 No 416 67"|5.405|8.76|"8,763"
2364|"20-02-2022"|27765.242|"Rodrick Ashbee"|"Av 278 No 060 38"|11.805|8.18|"8,178"
2445|"10-02-2022"|29336.705|"Karol Pritchard"|"Av 654 No 062 78"|8.553|6.74|"6,743"
2690|"02-03-2022"|11673.76|"Bernarr Titman"|"St 063 No 688 63"|7.445|20.59|"20,594"
2847|"21-01-2022"|117934.96|"Yvon Currm"|"St 064 No 330 52"|20.057|21.4|"21,396"
2236|"16-01-2022"|185123.77|"Marve Armitt"|"Av 278 No 064 39"|29.516|8.26|"8,259"
2572|"16-01-2022"|49755.617|"Pryce Grewar"|"Av 895 No 066 88"|7.933|9.15|"9,152"
2955|"10-02-2022"|19554.373|"Mei Mechi"|"St 067 No 815 48"|5.701|9.85|"9,849"
2641|"10-02-2022"|52303.918|"Caye Rice"|"Av 598 No 069 20"|15.249|19.9|"19,898"
2760|"31-01-2022"|55334.58|"Herb Feldmark"|"St 069 No 642 56"|14.116|9.59|"9,591"
2043|"10-02-2022"|25560.285|"Addie Kenlin"|"St 072 No 894 99"|7.452|24.93|"24,93"
2791|"10-02-2022"|41053.55|"Jane Keneford"|"St 072 No 853 68"|11.969|10.03|"10,034"
2835|"21-01-2022"|104522.7|"Elbert Springer"|"St 074 No 377 60"|17.776|23.24|"23,243"
2748|"02-03-2022"|29379.615|"Gleda Wornum"|"St 075 No 031 11"|18.737|15.11|"15,114"
2727|"21-01-2022"|49844.676|"Mead Freke"|"St 079 No 138 93"|8.477|5.97|"5,966"
2602|"16-01-2022"|54083.285|"Cilka Ricket"|"Av 660 No 079 47"|8.623|7.3|"7,296"
2904|"16-01-2022"|92003.67|"Amabelle Langrick"|"St 080 No 988 83"|14.669|22.4|"22,4"
2662|"20-02-2022"|57430.89|"Tann Dysert"|"St 080 No 639 18"|24.418|15.46|"15,456"
2527|"20-02-2022"|65317.113|"Kipper Madine"|"Av 181 No 081 38"|27.771|18.56|"18,556"
2169|"20-02-2022"|56892.285|"Moshe Braunston"|"Av 137 No 085 00"|24.189|7.53|"7,525"
2297|"21-01-2022"|56618.42|"Wyndham Bing"|"Av 152 No 085 70"|9.629|21.89|"21,888"
2442|"31-01-2022"|59031.13|"Chancey Heffernon"|"Av 495 No 085 54"|15.059|23.48|"23,482"
2069|"02-03-2022"|38657.473|"Donnell Wren"|"St 086 No 856 18"|24.654|17.41|"17,407"
2464|"31-01-2022"|116721.625|"Isadore Laible"|"Av 881 No 087 28"|29.776|28.84|"28,842"
2921|"21-01-2022"|133857.97|"Carroll Beall"|"St 088 No 796 94"|22.765|16.4|"16,402"
2768|"21-01-2022"|96737.59|"Lizzie Guiso"|"St 089 No 566 63"|16.452|9.77|"9,77"
2610|"20-02-2022"|26161.186|"Caryl Aireton"|"Av 486 No 095 92"|11.123|19.59|"19,593"
2943|"16-01-2022"|111177.12|"Oby Shearmer"|"St 097 No 238 26"|17.726|12.53|"12,534"
2289|"02-03-2022"|11471.488|"Cristine Tabner"|"Av 896 No 097 72"|7.316|14.27|"14,266"
2612|"20-02-2022"|39322.92|"Tyson MacCartan"|"Av 842 No 098 95"|16.719|24.67|"24,667"
2129|"21-01-2022"|100530.19|"Tonya Glowacz"|"St 098 No 764 69"|17.097|10.47|"10,472"
2089|"16-01-2022"|144199.1|"Cody Osbiston"|"St 098 No 397 27"|22.991|13.76|"13,757"
2117|"16-01-2022"|111923.484|"Blayne Yedall"|"St 099 No 420 43"|17.845|29.33|"29,329"
2681|"02-03-2022"|8188.096|"Kennedy Randleson"|"St 099 No 550 31"|5.222|13.87|"13,874"
2929|"16-01-2022"|132200.8|"Shaylah Hurst"|"St 100 No 211 52"|21.078|16.76|"16,758"
2667|"21-01-2022"|132064.58|"Reena Churly"|"St 102 No 436 00"|22.46|26.7|"26,701"
2658|"10-02-2022"|101510.555|"Elise Meffen"|"St 102 No 232 67"|29.595|25.55|"25,554"
2007|"31-01-2022"|20505.467|"Baudoin Chapelhow"|"St 104 No 961 10"|5.231|26.24|"26,24"
2970|"21-01-2022"|155666.86|"Daile Rodd"|"St 104 No 201 50"|26.474|9.03|"9,025"
2128|"20-02-2022"|22948.367|"Rhianna Revell"|"St 104 No 111 13"|9.757|9.42|"9,415"
2545|"20-02-2022"|43532.984|"Trude Crunden"|"Av 824 No 106 41"|18.509|24.21|"24,211"
2316|"10-02-2022"|33596.754|"Gael Camilli"|"Av 379 No 106 60"|9.795|11.42|"11,421"
2569|"31-01-2022"|56193.06|"Wilhelm Tacon"|"Av 075 No 106 25"|14.335|9.24|"9,244"
2336|"16-01-2022"|143734.97|"Magdalen Stickels"|"Av 945 No 107 25"|22.917|9.29|"9,287"
2083|"10-02-2022"|50064.133|"Oneida Sprasen"|"St 108 No 305 95"|14.596|29.33|"29,331"
2571|"21-01-2022"|138332.64|"Ealasaid Leabeater"|"Av 151 No 109 03"|23.526|10.86|"10,856"
2913|"16-01-2022"|168584.55|"Earvin Pleager"|"St 110 No 176 93"|26.879|8.99|"8,987"
2590|"20-02-2022"|12533.755|"Sam Dallosso"|"Av 405 No 111 14"|5.329|23.84|"23,837"
2875|"10-02-2022"|81102.12|"Tabbie Bucktrout"|"St 112 No 493 63"|23.645|27.66|"27,657"
2369|"16-01-2022"|143753.78|"Jdavie Eke"|"Av 057 No 112 27"|22.92|14.48|"14,484"
2144|"02-03-2022"|9005.024|"Leela Mathonnet"|"Av 496 No 113 77"|5.743|17.39|"17,391"
2616|"20-02-2022"|38487.965|"Bogey Dougan"|"Av 457 No 115 51"|16.364|14.05|"14,049"
2607|"31-01-2022"|45322.926|"Ofella Galia"|"Av 215 No 117 54"|11.562|26.93|"26,926"
2528|"02-03-2022"|22380.064|"Damien Cantillion"|"Av 854 No 117 04"|14.273|16.15|"16,152"
2632|"10-02-2022"|44699.63|"Adolph Gronav"|"Av 092 No 119 53"|13.032|19.01|"19,01"
2443|"10-02-2022"|58673.41|"Mavis Chevis"|"Av 123 No 119 44"|17.106|29.19|"29,191"
2098|"02-03-2022"|28412.16|"Kalil Albiston"|"St 119 No 999 92"|18.12|9.84|"9,838"
2228|"16-01-2022"|159189.12|"Ilse Calyton"|"Av 220 No 120 40"|25.381|12.34|"12,344"
2887|"02-03-2022"|22433.377|"Trumaine MacAless"|"St 122 No 567 27"|14.307|27.73|"27,726"
2982|"31-01-2022"|51865.387|"Tania Burns"|"St 122 No 501 96"|13.231|20.54|"20,538"
2573|"02-03-2022"|30306.305|"Jeni Collings"|"Av 048 No 122 89"|19.328|11.82|"11,816"
2426|"20-02-2022"|40108.484|"Delcine Crone"|"Av 017 No 125 99"|17.053|19.55|"19,552"
2868|"21-01-2022"|34733.1|"Serge Stenbridge"|"St 125 No 182 87"|5.907|25.18|"25,182"
2695|"20-02-2022"|57826.027|"Carlin McCurdy"|"St 125 No 464 93"|24.586|20.26|"20,264"
2458|"10-02-2022"|51021.1|"Gallard Graalman"|"Av 932 No 127 37"|14.875|25.39|"25,387"
2017|"20-02-2022"|60380.29|"Haily Blaxlande"|"St 130 No 004 89"|25.672|28.72|"28,716"
2878|"10-02-2022"|32190.457|"Gabe Warrener"|"St 133 No 078 79"|9.385|12.22|"12,221"
2346|"31-01-2022"|83887.79|"Dorena Semaine"|"Av 615 No 134 89"|21.4|12.2|"12,201"
2880|"10-02-2022"|23697.8|"Marris Wiffler"|"St 136 No 105 09"|6.909|14.48|"14,483"
2664|"21-01-2022"|116659.0|"Felecia Reynoollds"|"St 137 No 561 65"|19.84|25.91|"25,906"
2506|"31-01-2022"|97078.555|"Breena Winspeare"|"Av 025 No 138 80"|24.765|7.75|"7,749"
2762|"02-03-2022"|20733.664|"Marni Bennough"|"St 139 No 241 52"|13.223|29.2|"29,196"
2592|"02-03-2022"|9208.864|"Zacharias Hadden"|"Av 778 No 140 45"|5.873|19.29|"19,291"
2418|"31-01-2022"|61892.723|"Huberto Aronow"|"Av 183 No 140 57"|15.789|20.66|"20,664"
2557|"31-01-2022"|80857.63|"Johanna Tempest"|"Av 016 No 141 20"|20.627|10.12|"10,118"
2451|"20-02-2022"|56720.59|"Charity Haythornthwaite"|"Av 028 No 141 13"|24.116|23.03|"23,025"
2118|"20-02-2022"|43095.51|"Rosaleen Flewan"|"St 141 No 338 70"|18.323|29.06|"29,059"
2858|"10-02-2022"|90445.41|"Perla Batteson"|"St 141 No 420 28"|26.369|22.78|"22,784"
2621|"16-01-2022"|153042.58|"Hesther Coddrington"|"Av 598 No 142 87"|24.401|16.08|"16,075"
2891|"20-02-2022"|53728.86|"Meier Gayforth"|"St 143 No 711 90"|22.844|29.69|"29,694"
2055|"16-01-2022"|97798.984|"Kirstyn Jickles"|"St 146 No 266 80"|15.593|27.01|"27,008"
2627|"16-01-2022"|160361.98|"Jonell Blaszkiewicz"|"Av 368 No 147 43"|25.568|22.26|"22,263"
2829|"20-02-2022"|56078.496|"Kristi Gellately"|"St 147 No 471 89"|23.843|12.28|"12,279"
2001|"31-01-2022"|95792.8|"Wilone Penhearow"|"St 147 No 821 65"|24.437|7.41|"7,406"
2710|"31-01-2022"|41634.215|"Jae Broadbridge"|"St 148 No 087 81"|10.621|5.43|"5,429"
2749|"10-02-2022"|94348.734|"Mikol Bibby"|"St 149 No 933 54"|27.507|11.91|"11,912"
2159|"10-02-2022"|73463.52|"Daphne Mayers"|"Av 609 No 150 55"|21.418|14.29|"14,291"
2470|"16-01-2022"|185293.11|"Ashleigh Bilbey"|"Av 371 No 151 26"|29.543|8.57|"8,573"
2438|"10-02-2022"|79071.56|"Josias Picardo"|"Av 949 No 151 71"|23.053|18.38|"18,383"
2751|"02-03-2022"|17431.455|"Priscilla Martyntsev"|"St 155 No 420 64"|11.117|13.25|"13,249"
2629|"21-01-2022"|46216.723|"Gaby Meeus"|"Av 524 No 155 53"|7.86|7.21|"7,212"
2099|"02-03-2022"|27883.744|"Gaultiero Bumphrey"|"St 157 No 569 34"|17.783|13.05|"13,049"
2997|"16-01-2022"|73030.94|"Gerek Talks"|"St 158 No 337 07"|11.644|12.66|"12,655"
2582|"31-01-2022"|39399.82|"Binni Sworne"|"Av 022 No 158 11"|10.051|20.38|"20,375"
2070|"20-02-2022"|53587.74|"Wesley Braunroth"|"St 162 No 053 47"|22.784|27.67|"27,671"
2574|"10-02-2022"|88291.375|"Rica Boffin"|"Av 650 No 163 73"|25.741|6.71|"6,709"
2556|"21-01-2022"|167003.47|"Dixie Giovannelli"|"Av 623 No 164 72"|28.402|25.05|"25,045"
2029|"31-01-2022"|47247.64|"Grantley Ganter"|"St 165 No 485 02"|12.053|25.52|"25,521"
2653|"21-01-2022"|61839.855|"Lisha Fronks"|"St 166 No 605 48"|10.517|27.16|"27,163"
2623|"20-02-2022"|50003.31|"Corbin Cluett"|"Av 280 No 166 16"|21.26|28.9|"28,897"
2013|"21-01-2022"|55571.785|"Rosie Yanshin"|"St 170 No 653 62"|9.451|10.43|"10,43"
2620|"20-02-2022"|45400.465|"Caz Beretta"|"Av 278 No 170 74"|19.303|26.09|"26,092"
2315|"02-03-2022"|19527.871|"Gerta Dybell"|"Av 968 No 172 18"|12.454|6.79|"6,787"
2577|"21-01-2022"|80161.91|"Maighdiln Trevallion"|"Av 488 No 172 24"|13.633|11.97|"11,97"
2899|"31-01-2022"|75977.25|"Griff Rubinfajn"|"St 173 No 486 96"|19.382|16.48|"16,484"
2462|"02-03-2022"|36995.39|"Burty Slite"|"Av 950 No 176 45"|23.594|26.08|"26,077"
2084|"02-03-2022"|24892.0|"Stephi Healey"|"St 176 No 230 54"|15.875|23.71|"23,71"
2455|"31-01-2022"|78423.32|"Sterne Banaszkiewicz"|"Av 222 No 177 91"|20.006|14.14|"14,138"
2009|"10-02-2022"|39475.754|"Hanny Grayshan"|"St 181 No 001 37"|11.509|7.11|"7,113"
2221|"31-01-2022"|98599.51|"Frasquito Weitzel"|"Av 255 No 182 01"|25.153|19.7|"19,704"
2334|"20-02-2022"|61095.293|"Yoshiko Eadington"|"Av 341 No 183 74"|25.976|9.82|"9,819"
2180|"31-01-2022"|106945.164|"Berthe Clempton"|"Av 415 No 183 70"|27.282|15.9|"15,896"
2898|"02-03-2022"|23759.904|"Cary Ickovicz"|"St 183 No 548 03"|15.153|10.16|"10,163"
2672|"16-01-2022"|172241.11|"Ozzy Raison"|"St 183 No 965 18"|27.462|29.98|"29,981"
2143|"31-01-2022"|108764.04|"Arleyne Leheude"|"St 184 No 843 70"|27.746|7.72|"7,715"
2184|"31-01-2022"|99450.15|"Esther Albarez"|"Av 706 No 184 19"|25.37|10.35|"10,346"
2711|"20-02-2022"|20993.863|"Cliff Pridmore"|"St 184 No 649 93"|8.926|23.73|"23,725"
2552|"21-01-2022"|80014.91|"Cathi Abdee"|"Av 012 No 185 55"|13.608|26.15|"26,151"
2091|"20-02-2022"|52955.055|"Cesaro Hinstridge"|"St 185 No 068 74"|22.515|10.41|"10,414"
2537|"02-03-2022"|31200.064|"Yoko Hehl"|"Av 637 No 186 91"|19.898|17.83|"17,825"
2341|"10-02-2022"|37126.21|"Roger McLurg"|"Av 185 No 188 43"|10.824|16.96|"16,961"
2853|"20-02-2022"|48199.332|"Shane Ivanikhin"|"St 192 No 046 80"|20.493|22.91|"22,906"
2516|"16-01-2022"|33398.293|"Nappie Baggs"|"Av 016 No 193 40"|5.325|14.8|"14,804"
2182|"02-03-2022"|21977.088|"Reggi Huyge"|"Av 796 No 195 06"|14.016|28.11|"28,11"
2631|"20-02-2022"|19980.154|"Melisande Float"|"Av 193 No 196 70"|8.495|19.25|"19,252"
2223|"31-01-2022"|62802.16|"Keir Lacer"|"Av 725 No 198 08"|16.021|11.27|"11,266"
2273|"20-02-2022"|34661.277|"Stavros Adamiec"|"Av 623 No 198 65"|14.737|15.28|"15,277"
2795|"16-01-2022"|114143.766|"Odette Chetham"|"St 198 No 216 58"|18.199|15.99|"15,989"
2476|"10-02-2022"|102234.28|"Karil McNea"|"Av 073 No 198 82"|29.806|10.13|"10,132"
2492|"21-01-2022"|65608.93|"Borg McGrory"|"Av 804 No 203 51"|11.158|18.5|"18,498"
2489|"10-02-2022"|32516.305|"Berny Sickling"|"Av 618 No 204 53"|9.48|27.85|"27,854"
2808|"10-02-2022"|80789.984|"Giff Coggen"|"St 206 No 327 83"|23.554|11.68|"11,677"
2161|"20-02-2022"|14149.572|"Katrine Ornils"|"Av 343 No 208 22"|6.016|7.96|"7,961"
2482|"10-02-2022"|100364.94|"Gretchen Samudio"|"Av 334 No 208 04"|29.261|7.41|"7,414"
2280|"20-02-2022"|30204.256|"Mariska Leahair"|"Av 019 No 208 28"|12.842|21.03|"21,033"
2624|"31-01-2022"|37243.824|"Doreen Garey"|"Av 078 No 209 03"|9.501|23.29|"23,294"
2998|"16-01-2022"|67141.55|"Lane Geely"|"St 210 No 718 14"|10.705|15.25|"15,247"
2889|"16-01-2022"|156692.88|"Branden Trubshawe"|"St 211 No 634 68"|24.983|7.31|"7,313"
2967|"10-02-2022"|57572.383|"Woodrow Miettinen"|"St 214 No 019 17"|16.785|28.88|"28,879"
2666|"02-03-2022"|26715.584|"Claude Raylton"|"St 215 No 249 82"|17.038|5.63|"5,626"
2940|"31-01-2022"|73672.29|"Hope Fabb"|"St 215 No 253 30"|18.794|9.52|"9,52"
2299|"31-01-2022"|76506.445|"Brenda McGilvray"|"Av 219 No 216 66"|19.517|25.64|"25,643"
2642|"31-01-2022"|51900.668|"Deeann Guillford"|"Av 777 No 218 04"|13.24|8.65|"8,646"
2393|"16-01-2022"|40780.414|"Chalmers Stollhofer"|"Av 656 No 218 52"|6.502|10.84|"10,835"
2100|"31-01-2022"|50618.832|"Candie Iddy"|"St 218 No 559 87"|12.913|7.23|"7,227"
3000|"20-02-2022"|54987.176|"Janene Kenninghan"|"St 218 No 128 05"|23.379|12.94|"12,942"
2254|"16-01-2022"|103788.73|"Maris Fogden"|"Av 531 No 220 05"|16.548|10.31|"10,306"
2061|"31-01-2022"|51144.11|"Salvidor Tripet"|"St 223 No 741 88"|13.047|9.35|"9,347"
2038|"10-02-2022"|82597.586|"Daniella Shawel"|"St 225 No 259 82"|24.081|27.01|"27,005"
2467|"16-01-2022"|71281.055|"Doralia Brizland"|"Av 720 No 225 90"|11.365|15.6|"15,604"
2232|"02-03-2022"|32319.615|"Meryl Offell"|"Av 320 No 227 84"|20.612|8.44|"8,435"
2350|"31-01-2022"|105000.85|"Marylinda Grigoli"|"Av 399 No 229 62"|26.786|17.64|"17,636"
2294|"31-01-2022"|29180.406|"Barbra Berthod"|"Av 989 No 230 81"|7.444|11.66|"11,662"
2839|"02-03-2022"|20355.775|"Elmo Scoular"|"St 231 No 847 46"|12.982|24.29|"24,29"
2521|"10-02-2022"|87128.61|"Cornell Gisbye"|"Av 701 No 234 20"|25.402|20.25|"20,246"
2267|"10-02-2022"|76776.9|"Clemmy Reimer"|"Av 186 No 235 23"|22.384|29.6|"29,598"
2177|"31-01-2022"|26659.852|"Karissa Persey"|"Av 369 No 236 96"|6.801|28.08|"28,084"
2617|"02-03-2022"|40042.016|"Sallyann Huxham"|"Av 131 No 236 13"|25.537|9.19|"9,19"
2773|"20-02-2022"|34002.72|"Martguerita Tennison"|"St 237 No 556 14"|14.457|21.35|"21,354"
2959|"16-01-2022"|47359.723|"Jacinda Cliffe"|"St 238 No 553 80"|7.551|20.34|"20,336"
2285|"02-03-2022"|21892.416|"Farlay Jenkins"|"Av 176 No 239 58"|13.962|23.58|"23,579"
2058|"02-03-2022"|32794.72|"Aridatha Fransoni"|"St 239 No 219 21"|20.915|5.11|"5,109"
2006|"16-01-2022"|68145.06|"Lillian Langfield"|"St 239 No 988 32"|10.865|20.86|"20,855"
2296|"21-01-2022"|166274.36|"Auria Foster"|"Av 123 No 241 53"|28.278|25.69|"25,685"
2257|"16-01-2022"|101750.33|"Marcie Thornley"|"Av 282 No 241 10"|16.223|8.2|"8,198"
2533|"20-02-2022"|62654.66|"Casie Blagburn"|"Av 842 No 241 57"|26.639|18.13|"18,125"
2925|"02-03-2022"|22419.264|"Beale Tinto"|"St 242 No 758 55"|14.298|27.77|"27,771"
2905|"20-02-2022"|29058.836|"Angus Wrankling"|"St 242 No 558 57"|12.355|18.19|"18,187"
2328|"16-01-2022"|87161.7|"Billy Karlolczak"|"Av 372 No 243 94"|13.897|25.45|"25,45"
2508|"31-01-2022"|105490.85|"Emily Corrison"|"Av 592 No 243 35"|26.911|16.41|"16,405"
2744|"31-01-2022"|49293.875|"Arlan Paxton"|"St 243 No 949 23"|12.575|12.29|"12,29"
2188|"02-03-2022"|21160.16|"Susanne Peete"|"Av 551 No 245 12"|13.495|18.51|"18,507"
2731|"31-01-2022"|47012.44|"Hildagard McAuliffe"|"St 246 No 452 04"|11.993|11.1|"11,095"
2827|"02-03-2022"|18411.455|"Aloisia Gautrey"|"St 246 No 200 72"|11.742|22.34|"22,34"
2222|"20-02-2022"|31867.113|"Tammy Tippell"|"Av 830 No 248 89"|13.549|21.53|"21,53"
2611|"02-03-2022"|24470.207|"Rockey Ragborne"|"Av 806 No 248 22"|15.606|18.06|"18,064"
2242|"31-01-2022"|87404.016|"Ginnifer Riccardi"|"Av 274 No 249 65"|22.297|13.0|"13,003"
2770|"10-02-2022"|50160.17|"Micheil Shimwall"|"St 249 No 752 63"|14.624|19.03|"19,033"
2027|"31-01-2022"|108230.92|"Georgeta Cudby"|"St 252 No 935 91"|27.61|19.44|"19,438"
2771|"10-02-2022"|94691.734|"Ortensia Willgress"|"St 253 No 199 59"|27.607|13.58|"13,583"
2860|"31-01-2022"|82613.79|"Berte Constance"|"St 253 No 911 84"|21.075|7.18|"7,183"
2385|"16-01-2022"|98551.625|"Kellen Lean"|"Av 784 No 254 49"|15.713|12.87|"12,868"
2753|"16-01-2022"|51775.195|"Kass Kenefick"|"St 254 No 081 28"|8.255|5.95|"5,949"
2130|"02-03-2022"|11346.048|"Ardis Bradock"|"St 255 No 169 30"|7.236|9.76|"9,764"
2263|"20-02-2022"|65947.445|"Philly Renals"|"Av 676 No 256 80"|28.039|10.72|"10,715"
2114|"21-01-2022"|49115.555|"Axel Lenin"|"St 257 No 604 55"|8.353|22.36|"22,36"
2343|"02-03-2022"|24710.111|"Merrie Dufour"|"Av 069 No 258 35"|15.759|12.35|"12,353"
2332|"02-03-2022"|39443.04|"Dukey Prendergast"|"Av 193 No 259 77"|25.155|15.79|"15,793"
2286|"02-03-2022"|12851.328|"Adlai Perview"|"Av 416 No 259 92"|8.196|25.33|"25,332"
2495|"02-03-2022"|24547.04|"Abdel Kendle"|"Av 969 No 260 52"|15.655|20.57|"20,57"
2456|"16-01-2022"|146582.44|"Claudine Hasser"|"Av 604 No 260 25"|23.371|8.41|"8,405"
2725|"16-01-2022"|83937.91|"Kylie Kalf"|"St 263 No 882 02"|13.383|24.74|"24,737"
2330|"31-01-2022"|94162.08|"Jaquelin Rysom"|"Av 937 No 263 30"|24.021|24.54|"24,543"
2183|"31-01-2022"|62441.52|"Matthaeus Krysztofiak"|"Av 975 No 264 28"|15.929|26.6|"26,599"
2481|"20-02-2022"|16924.92|"Rafferty Drewett"|"Av 237 No 264 25"|7.196|9.96|"9,961"
