"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"
1831|"13-03-2022"|71398.67|"Tatiania Giacubo"|"Av 421 No 048 32"|20.816
1369|"16-02-2022"|64068.277|"Stephani Snoxill"|"St 049 No 492 55"|10.215
1298|"21-02-2022"|37773.055|"Court Vampouille"|"St 050 No 248 54"|6.424
1536|"21-02-2022"|37126.258|"Giselle Dashkov"|"Av 888 No 052 91"|6.314
1633|"16-02-2022"|54302.805|"Torrie Thebeau"|"Av 157 No 052 29"|8.658
1268|"02-04-2022"|33653.984|"Kamilah Kyne"|"St 054 No 675 20"|21.463
1503|"02-04-2022"|33856.258|"Shirlee Laherty"|"Av 020 No 056 90"|21.592
1862|"16-02-2022"|57250.633|"Jobye Southgate"|"Av 587 No 057 82"|9.128
1103|"23-03-2022"|42225.277|"Sybyl Keme"|"St 058 No 994 77"|17.953
1524|"03-03-2022"|108156.445|"Farly Foucar"|"Av 659 No 059 94"|27.591
1348|"23-03-2022"|43761.125|"Duncan Sylett"|"St 060 No 416 67"|18.606
1721|"23-03-2022"|56022.05|"Rodrick Ashbee"|"Av 278 No 060 38"|23.819
1802|"13-03-2022"|102666.46|"Karol Pritchard"|"Av 654 No 062 78"|29.932
1047|"02-04-2022"|34831.55|"Bernarr Titman"|"St 063 No 688 63"|22.214
1204|"21-02-2022"|101359.266|"Yvon Currm"|"St 064 No 330 52"|17.238
1593|"16-02-2022"|146350.38|"Marve Armitt"|"Av 278 No 064 39"|23.334
1929|"16-02-2022"|168772.7|"Pryce Grewar"|"Av 895 No 066 88"|26.909
1312|"13-03-2022"|99754.4|"Mei Mechi"|"St 067 No 815 48"|29.083
1998|"13-03-2022"|93302.586|"Caye Rice"|"Av 598 No 069 20"|27.202
1117|"03-03-2022"|100418.38|"Herb Feldmark"|"St 069 No 642 56"|25.617
1400|"13-03-2022"|88819.59|"Addie Kenlin"|"St 072 No 894 99"|25.895
1148|"13-03-2022"|54821.53|"Jane Keneford"|"St 072 No 853 68"|15.983
1192|"21-02-2022"|134640.02|"Elbert Springer"|"St 074 No 377 60"|22.898
1105|"02-04-2022"|27363.168|"Gleda Wornum"|"St 075 No 031 11"|17.451
1084|"21-02-2022"|108532.85|"Mead Freke"|"St 079 No 138 93"|18.458
1959|"16-02-2022"|71387.68|"Cilka Ricket"|"Av 660 No 079 47"|11.382
1261|"16-02-2022"|73745.94|"Amabelle Langrick"|"St 080 No 988 83"|11.758
1019|"23-03-2022"|35096.395|"Tann Dysert"|"St 080 No 639 18"|14.922
1884|"23-03-2022"|35157.547|"Kipper Madine"|"Av 181 No 081 38"|14.948
1526|"23-03-2022"|35959.574|"Moshe Braunston"|"Av 137 No 085 00"|15.289
1654|"21-02-2022"|76951.43|"Wyndham Bing"|"Av 152 No 085 70"|13.087
1799|"03-03-2022"|47890.52|"Chancey Heffernon"|"Av 495 No 085 54"|12.217
1426|"02-04-2022"|23758.336|"Donnell Wren"|"St 086 No 856 18"|15.152
1821|"03-03-2022"|79905.08|"Isadore Laible"|"Av 881 No 087 28"|20.384
1278|"21-02-2022"|55148.426|"Carroll Beall"|"St 088 No 796 94"|9.379
1125|"21-02-2022"|36867.54|"Lizzie Guiso"|"St 089 No 566 63"|6.27
1967|"23-03-2022"|18982.912|"Caryl Aireton"|"Av 486 No 095 92"|8.071
1300|"16-02-2022"|56360.01|"Oby Shearmer"|"St 097 No 238 26"|8.986
1646|"02-04-2022"|27679.904|"Cristine Tabner"|"Av 896 No 097 72"|17.653
1969|"23-03-2022"|46388.297|"Tyson MacCartan"|"Av 842 No 098 95"|19.723
1486|"21-02-2022"|162076.05|"Tonya Glowacz"|"St 098 No 764 69"|27.564
1446|"16-02-2022"|177647.56|"Cody Osbiston"|"St 098 No 397 27"|28.324
1474|"16-02-2022"|96293.71|"Blayne Yedall"|"St 099 No 420 43"|15.353
1038|"02-04-2022"|16432.64|"Kennedy Randleson"|"St 099 No 550 31"|10.48
1286|"16-02-2022"|187613.73|"Shaylah Hurst"|"St 100 No 211 52"|29.913
1024|"21-02-2022"|176199.78|"Reena Churly"|"St 102 No 436 00"|29.966
1015|"13-03-2022"|92266.734|"Elise Meffen"|"St 102 No 232 67"|26.9
1364|"03-03-2022"|35385.75|"Baudoin Chapelhow"|"St 104 No 961 10"|9.027
1327|"21-02-2022"|134128.45|"Daile Rodd"|"St 104 No 201 50"|22.811
1485|"23-03-2022"|34157.95|"Rhianna Revell"|"St 104 No 111 13"|14.523
1902|"23-03-2022"|47345.56|"Trude Crunden"|"Av 824 No 106 41"|20.13
1673|"13-03-2022"|45114.66|"Gael Camilli"|"Av 379 No 106 60"|13.153
1926|"03-03-2022"|110359.48|"Wilhelm Tacon"|"Av 075 No 106 25"|28.153
1693|"16-02-2022"|40184.574|"Magdalen Stickels"|"Av 945 No 107 25"|6.407
1440|"13-03-2022"|99929.33|"Oneida Sprasen"|"St 108 No 305 95"|29.134
1928|"21-02-2022"|51150.03|"Ealasaid Leabeater"|"Av 151 No 109 03"|8.699
1270|"16-02-2022"|93678.3|"Earvin Pleager"|"St 110 No 176 93"|14.936
1947|"23-03-2022"|49452.94|"Sam Dallosso"|"Av 405 No 111 14"|21.026
1232|"13-03-2022"|40014.26|"Tabbie Bucktrout"|"St 112 No 493 63"|11.666
1726|"16-02-2022"|137883.2|"Jdavie Eke"|"Av 057 No 112 27"|21.984
1501|"02-04-2022"|39714.305|"Leela Mathonnet"|"Av 496 No 113 77"|25.328
1973|"23-03-2022"|27231.34|"Bogey Dougan"|"Av 457 No 115 51"|11.578
1964|"03-03-2022"|70830.3|"Ofella Galia"|"Av 215 No 117 54"|18.069
1885|"02-04-2022"|33696.32|"Damien Cantillion"|"Av 854 No 117 04"|21.49
1989|"13-03-2022"|70551.46|"Adolph Gronav"|"Av 092 No 119 53"|20.569
1800|"13-03-2022"|57905.09|"Mavis Chevis"|"Av 123 No 119 44"|16.882
1455|"02-04-2022"|39987.137|"Kalil Albiston"|"St 119 No 999 92"|25.502
1585|"16-02-2022"|126204.78|"Ilse Calyton"|"Av 220 No 120 40"|20.122
1244|"02-04-2022"|23008.832|"Trumaine MacAless"|"St 122 No 567 27"|14.674
1339|"03-03-2022"|112056.836|"Tania Burns"|"St 122 No 501 96"|28.586
1930|"02-04-2022"|24429.44|"Jeni Collings"|"Av 048 No 122 89"|15.58
1783|"23-03-2022"|47526.66|"Delcine Crone"|"Av 017 No 125 99"|20.207
1225|"21-02-2022"|101141.71|"Serge Stenbridge"|"St 125 No 182 87"|17.201
1052|"23-03-2022"|33480.58|"Carlin McCurdy"|"St 125 No 464 93"|14.235
1815|"13-03-2022"|80800.27|"Gallard Graalman"|"Av 932 No 127 37"|23.557
1374|"23-03-2022"|33151.3|"Haily Blaxlande"|"St 130 No 004 89"|14.095
1235|"13-03-2022"|20264.38|"Gabe Warrener"|"St 133 No 078 79"|5.908
1703|"03-03-2022"|56796.734|"Dorena Semaine"|"Av 615 No 134 89"|14.489
1237|"13-03-2022"|33802.55|"Marris Wiffler"|"St 136 No 105 09"|9.855
1021|"21-02-2022"|72282.72|"Felecia Reynoollds"|"St 137 No 561 65"|12.293
1863|"03-03-2022"|35464.15|"Breena Winspeare"|"Av 025 No 138 80"|9.047
1119|"02-04-2022"|43883.617|"Marni Bennough"|"St 139 No 241 52"|27.987
1949|"02-04-2022"|9381.344|"Zacharias Hadden"|"Av 778 No 140 45"|5.983
1775|"03-03-2022"|28055.37|"Huberto Aronow"|"Av 183 No 140 57"|7.157
1914|"03-03-2022"|34617.434|"Johanna Tempest"|"Av 016 No 141 20"|8.831
1808|"23-03-2022"|58072.984|"Charity Haythornthwaite"|"Av 028 No 141 13"|24.691
1475|"23-03-2022"|29032.965|"Rosaleen Flewan"|"St 141 No 338 70"|12.344
1215|"13-03-2022"|49343.836|"Perla Batteson"|"St 141 No 420 28"|14.386
1978|"16-02-2022"|107275.945|"Hesther Coddrington"|"Av 598 No 142 87"|17.104
1248|"23-03-2022"|16040.572|"Meier Gayforth"|"St 143 No 711 90"|6.82
1412|"16-02-2022"|89827.3|"Kirstyn Jickles"|"St 146 No 266 80"|14.322
1984|"16-02-2022"|166025.58|"Jonell Blaszkiewicz"|"Av 368 No 147 43"|26.471
1186|"23-03-2022"|20594.025|"Kristi Gellately"|"St 147 No 471 89"|8.756
1358|"03-03-2022"|65350.152|"Wilone Penhearow"|"St 147 No 821 65"|16.671
1067|"03-03-2022"|77870.6|"Jae Broadbridge"|"St 148 No 087 81"|19.865
1106|"13-03-2022"|20634.82|"Mikol Bibby"|"St 149 No 933 54"|6.016
1516|"13-03-2022"|60642.223|"Daphne Mayers"|"Av 609 No 150 55"|17.68
1827|"16-02-2022"|101342.66|"Ashleigh Bilbey"|"Av 371 No 151 26"|16.158
1795|"13-03-2022"|39022.996|"Josias Picardo"|"Av 949 No 151 71"|11.377
1108|"02-04-2022"|27568.576|"Priscilla Martyntsev"|"St 155 No 420 64"|17.582
1986|"21-02-2022"|65579.53|"Gaby Meeus"|"Av 524 No 155 53"|11.153
1456|"02-04-2022"|10932.096|"Gaultiero Bumphrey"|"St 157 No 569 34"|6.972
1354|"16-02-2022"|80482.05|"Gerek Talks"|"St 158 No 337 07"|12.832
1939|"03-03-2022"|66330.15|"Binni Sworne"|"Av 022 No 158 11"|16.921
1427|"23-03-2022"|40781.156|"Wesley Braunroth"|"St 162 No 053 47"|17.339
1931|"13-03-2022"|20651.97|"Rica Boffin"|"Av 650 No 163 73"|6.021
1913|"21-02-2022"|29776.27|"Dixie Giovannelli"|"Av 623 No 164 72"|5.064
1386|"03-03-2022"|58168.73|"Grantley Ganter"|"St 165 No 485 02"|14.839
1010|"21-02-2022"|117329.32|"Lisha Fronks"|"St 166 No 605 48"|19.954
1980|"23-03-2022"|23230.605|"Corbin Cluett"|"Av 280 No 166 16"|9.877
1370|"21-02-2022"|115600.6|"Rosie Yanshin"|"St 170 No 653 62"|19.66
1977|"23-03-2022"|56617.1|"Caz Beretta"|"Av 278 No 170 74"|24.072
1672|"02-04-2022"|16520.447|"Gerta Dybell"|"Av 968 No 172 18"|10.536
1934|"21-02-2022"|125931.74|"Maighdiln Trevallion"|"Av 488 No 172 24"|21.417
1256|"03-03-2022"|111606.04|"Griff Rubinfajn"|"St 173 No 486 96"|28.471
1819|"02-04-2022"|44869.887|"Burty Slite"|"Av 950 No 176 45"|28.616
1441|"02-04-2022"|24670.912|"Stephi Healey"|"St 176 No 230 54"|15.734
1812|"03-03-2022"|110876.914|"Sterne Banaszkiewicz"|"Av 222 No 177 91"|28.285
1366|"13-03-2022"|95480.63|"Hanny Grayshan"|"St 181 No 001 37"|27.837
1578|"03-03-2022"|23363.14|"Frasquito Weitzel"|"Av 255 No 182 01"|5.96
1691|"23-03-2022"|13095.88|"Yoshiko Eadington"|"Av 341 No 183 74"|5.568
1537|"03-03-2022"|70050.22|"Berthe Clempton"|"Av 415 No 183 70"|17.87
1255|"02-04-2022"|36506.176|"Cary Ickovicz"|"St 183 No 548 03"|23.282
1029|"16-02-2022"|185368.38|"Ozzy Raison"|"St 183 No 965 18"|29.555
1500|"03-03-2022"|85530.266|"Arleyne Leheude"|"St 184 No 843 70"|21.819
1541|"03-03-2022"|85095.14|"Esther Albarez"|"Av 706 No 184 19"|21.708
1068|"23-03-2022"|18098.562|"Cliff Pridmore"|"St 184 No 649 93"|7.695
1909|"21-02-2022"|86753.375|"Cathi Abdee"|"Av 012 No 185 55"|14.754
1448|"23-03-2022"|42211.164|"Cesaro Hinstridge"|"St 185 No 068 74"|17.947
1894|"02-04-2022"|36909.152|"Yoko Hehl"|"Av 637 No 186 91"|23.539
1698|"13-03-2022"|57418.03|"Roger McLurg"|"Av 185 No 188 43"|16.74
1210|"23-03-2022"|55208.26|"Shane Ivanikhin"|"St 192 No 046 80"|23.473
1873|"16-02-2022"|50577.246|"Nappie Baggs"|"Av 016 No 193 40"|8.064
1539|"02-04-2022"|25349.855|"Reggi Huyge"|"Av 796 No 195 06"|16.167
1988|"23-03-2022"|30564.11|"Melisande Float"|"Av 193 No 196 70"|12.995
1580|"03-03-2022"|97752.79|"Keir Lacer"|"Av 725 No 198 08"|24.937
1630|"23-03-2022"|42643.93|"Stavros Adamiec"|"Av 623 No 198 65"|18.131
1152|"16-02-2022"|34533.523|"Odette Chetham"|"St 198 No 216 58"|5.506
1833|"13-03-2022"|100021.94|"Karil McNea"|"Av 073 No 198 82"|29.161
1849|"21-02-2022"|90287.25|"Borg McGrory"|"Av 804 No 203 51"|15.355
1846|"13-03-2022"|25405.936|"Berny Sickling"|"Av 618 No 204 53"|7.407
1165|"13-03-2022"|44243.44|"Giff Coggen"|"St 206 No 327 83"|12.899
1518|"23-03-2022"|35345.707|"Katrine Ornils"|"Av 343 No 208 22"|15.028
1839|"13-03-2022"|30729.281|"Gretchen Samudio"|"Av 334 No 208 04"|8.959
1637|"23-03-2022"|30018.45|"Mariska Leahair"|"Av 019 No 208 28"|12.763
1981|"03-03-2022"|81312.35|"Doreen Garey"|"Av 078 No 209 03"|20.743
1355|"16-02-2022"|182257.47|"Lane Geely"|"St 210 No 718 14"|29.059
1246|"16-02-2022"|65510.832|"Branden Trubshawe"|"St 211 No 634 68"|10.445
1324|"13-03-2022"|28544.377|"Woodrow Miettinen"|"St 214 No 019 17"|8.322
1023|"02-04-2022"|42143.137|"Claude Raylton"|"St 215 No 249 82"|26.877
1297|"03-03-2022"|59415.29|"Hope Fabb"|"St 215 No 253 30"|15.157
1656|"03-03-2022"|53311.863|"Brenda McGilvray"|"Av 219 No 216 66"|13.6
1999|"03-03-2022"|108956.125|"Deeann Guillford"|"Av 777 No 218 04"|27.795
1750|"16-02-2022"|129917.8|"Chalmers Stollhofer"|"Av 656 No 218 52"|20.714
1457|"03-03-2022"|24895.857|"Candie Iddy"|"St 218 No 559 87"|6.351
1357|"23-03-2022"|12439.675|"Janene Kenninghan"|"St 218 No 128 05"|5.289
1611|"16-02-2022"|51141.727|"Maris Fogden"|"Av 531 No 220 05"|8.154
1418|"03-03-2022"|37306.543|"Salvidor Tripet"|"St 223 No 741 88"|9.517
1395|"13-03-2022"|75511.23|"Daniella Shawel"|"St 225 No 259 82"|22.015
1824|"16-02-2022"|74304.15|"Doralia Brizland"|"Av 720 No 225 90"|11.847
1589|"02-04-2022"|15563.968|"Meryl Offell"|"Av 320 No 227 84"|9.926
1707|"03-03-2022"|112495.875|"Marylinda Grigoli"|"Av 399 No 229 62"|28.698
1651|"03-03-2022"|41453.895|"Barbra Berthod"|"Av 989 No 230 81"|10.575
1196|"02-04-2022"|37428.16|"Elmo Scoular"|"St 231 No 847 46"|23.87
1878|"13-03-2022"|29775.744|"Cornell Gisbye"|"Av 701 No 234 20"|8.681
1624|"13-03-2022"|32800.996|"Clemmy Reimer"|"Av 186 No 235 23"|9.563
1534|"03-03-2022"|108027.086|"Karissa Persey"|"Av 369 No 236 96"|27.558
1974|"02-04-2022"|42373.633|"Sallyann Huxham"|"Av 131 No 236 13"|27.024
1130|"23-03-2022"|21363.125|"Martguerita Tennison"|"St 237 No 556 14"|9.083
1316|"16-02-2022"|77458.95|"Jacinda Cliffe"|"St 238 No 553 80"|12.35
1642|"02-04-2022"|36844.863|"Farlay Jenkins"|"Av 176 No 239 58"|23.498
1415|"02-04-2022"|28721.057|"Aridatha Fransoni"|"St 239 No 219 21"|18.317
1363|"16-02-2022"|160976.64|"Lillian Langfield"|"St 239 No 988 32"|25.666
1653|"21-02-2022"|94991.24|"Auria Foster"|"Av 123 No 241 53"|16.155
1614|"16-02-2022"|166314.1|"Marcie Thornley"|"Av 282 No 241 10"|26.517
1890|"23-03-2022"|22936.607|"Casie Blagburn"|"Av 842 No 241 57"|9.752
1282|"02-04-2022"|21870.465|"Beale Tinto"|"St 242 No 758 55"|13.948
1262|"23-03-2022"|54688.473|"Angus Wrankling"|"St 242 No 558 57"|23.252
1685|"16-02-2022"|142160.7|"Billy Karlolczak"|"Av 372 No 243 94"|22.666
1865|"03-03-2022"|58940.97|"Emily Corrison"|"Av 592 No 243 35"|15.036
1101|"03-03-2022"|79089.72|"Arlan Paxton"|"St 243 No 949 23"|20.176
1545|"02-04-2022"|14449.12|"Susanne Peete"|"Av 551 No 245 12"|9.215
1088|"03-03-2022"|68215.664|"Hildagard McAuliffe"|"St 246 No 452 04"|17.402
1184|"02-04-2022"|39198.434|"Aloisia Gautrey"|"St 246 No 200 72"|24.999
1579|"23-03-2022"|12496.123|"Tammy Tippell"|"Av 830 No 248 89"|5.313
1968|"02-04-2022"|14322.112|"Rockey Ragborne"|"Av 806 No 248 22"|9.134
1599|"03-03-2022"|114949.79|"Ginnifer Riccardi"|"Av 274 No 249 65"|29.324
1127|"13-03-2022"|40456.73|"Micheil Shimwall"|"St 249 No 752 63"|11.795
1384|"03-03-2022"|43892.13|"Georgeta Cudby"|"St 252 No 935 91"|11.197
1128|"13-03-2022"|24558.729|"Ortensia Willgress"|"St 253 No 199 59"|7.16
1217|"03-03-2022"|31528.48|"Berte Constance"|"St 253 No 911 84"|8.043
1742|"16-02-2022"|72635.8|"Kellen Lean"|"Av 784 No 254 49"|11.581
1110|"16-02-2022"|176769.48|"Kass Kenefick"|"St 254 No 081 28"|28.184
1487|"02-04-2022"|28663.04|"Ardis Bradock"|"St 255 No 169 30"|18.28
1620|"23-03-2022"|47025.688|"Philly Renals"|"Av 676 No 256 80"|19.994
1471|"21-02-2022"|161717.36|"Axel Lenin"|"St 257 No 604 55"|27.503
1700|"02-04-2022"|46274.816|"Merrie Dufour"|"Av 069 No 258 35"|29.512
1689|"02-04-2022"|25349.855|"Dukey Prendergast"|"Av 193 No 259 77"|16.167
1643|"02-04-2022"|26966.465|"Adlai Perview"|"Av 416 No 259 92"|17.198
1852|"02-04-2022"|38572.8|"Abdel Kendle"|"Av 969 No 260 52"|24.6
1813|"16-02-2022"|40836.863|"Claudine Hasser"|"Av 604 No 260 25"|6.511
1082|"16-02-2022"|124436.086|"Kylie Kalf"|"St 263 No 882 02"|19.84
1687|"03-03-2022"|42959.17|"Jaquelin Rysom"|"Av 937 No 263 30"|10.959
1540|"03-03-2022"|109575.484|"Matthaeus Krysztofiak"|"Av 975 No 264 28"|27.953
1838|"23-03-2022"|43401.27|"Rafferty Drewett"|"Av 237 No 264 25"|18.453
1818|"23-03-2022"|25643.746|"Raffarty Trouncer"|"Av 030 No 264 54"|10.903
1670|"21-02-2022"|87535.414|"Templeton Aronowicz"|"Av 519 No 266 88"|14.887
1965|"16-02-2022"|162099.33|"Katee Imeson"|"Av 180 No 267 15"|25.845
1596|"13-03-2022"|89920.62|"Filippo Riall"|"Av 497 No 267 09"|26.216
1470|"23-03-2022"|22557.936|"Tadeas De Dei"|"St 268 No 271 55"|9.591
1664|"21-02-2022"|163587.2|"Lanita Damiata"|"Av 743 No 271 39"|27.821
1564|"23-03-2022"|56273.71|"Shurlocke Jansema"|"Av 293 No 272 44"|23.926
1532|"21-02-2022"|138520.8|"Dori Harkins"|"Av 655 No 273 07"|23.558
1677|"16-02-2022"|73043.48|"Nikolaos Jedrychowski"|"Av 821 No 274 36"|11.646
1789|"03-03-2022"|100359.586|"Olav Jennery"|"Av 631 No 276 71"|25.602
1547|"21-02-2022"|170355.06|"Paul MacLeod"|"Av 127 No 276 09"|28.972
1616|"02-04-2022"|45578.625|"Chev Minogue"|"Av 006 No 276 42"|29.068
1515|"03-03-2022"|44190.047|"My Pedro"|"Av 539 No 279 46"|11.273
1305|"03-03-2022"|83311.55|"Siffre Davidow"|"St 281 No 493 51"|21.253
1602|"02-04-2022"|11524.8|"Cathie Mosten"|"Av 554 No 281 72"|7.35
1407|"23-03-2022"|31718.938|"Maxine Aleso"|"St 283 No 500 06"|13.486
1156|"02-04-2022"|24076.64|"Calypso Constant"|"St 283 No 910 85"|15.355
1037|"16-02-2022"|45252.336|"Eadie Blenkhorn"|"St 284 No 150 30"|7.215
1303|"13-03-2022"|24733.658|"Maxine Collington"|"St 285 No 456 50"|7.211
1905|"03-03-2022"|71022.375|"Ulrikaumeko McCrone"|"Av 816 No 285 08"|18.118
1927|"02-04-2022"|29128.736|"Daphene Molfino"|"Av 463 No 287 39"|18.577
1468|"03-03-2022"|42147.734|"Rosaline Trundler"|"St 290 No 861 15"|10.752
1112|"13-03-2022"|70448.56|"Stefanie Pettingill"|"St 291 No 352 71"|20.539
1584|"02-04-2022"|31775.52|"Nanny Learmouth"|"Av 208 No 295 17"|20.265
1288|"23-03-2022"|12736.025|"Tiffie Caen"|"St 297 No 702 39"|5.415
1598|"16-02-2022"|142656.19|"Vin Kynge"|"Av 140 No 298 58"|22.745
1097|"13-03-2022"|58014.85|"Gardy McNabb"|"St 299 No 203 74"|16.914
1035|"03-03-2022"|76365.33|"Addi Duddridge"|"St 300 No 579 59"|19.481
1367|"23-03-2022"|11797.582|"Carmella Romao"|"St 301 No 481 21"|5.016
1681|"23-03-2022"|51819.043|"Wendye Coram"|"Av 574 No 303 44"|22.032
1753|"21-02-2022"|81402.58|"Odelle Melluish"|"Av 981 No 304 17"|13.844
1798|"03-03-2022"|22202.824|"Franni Domone"|"Av 234 No 304 64"|5.664
1845|"21-02-2022"|82954.9|"Cyndi Boshere"|"Av 061 No 304 30"|14.108
1764|"13-03-2022"|61592.332|"Dalt Dybald"|"Av 121 No 305 81"|17.957
1847|"23-03-2022"|46482.38|"Quintana Flannery"|"Av 493 No 306 84"|19.763
1408|"03-03-2022"|34899.67|"Gladys Godball"|"St 307 No 338 64"|8.903
1543|"21-02-2022"|75322.67|"Elianora Josupeit"|"Av 454 No 307 96"|12.81
1746|"13-03-2022"|68119.6|"Jacquette Llewelly"|"Av 957 No 310 28"|19.86
1266|"23-03-2022"|22207.49|"Shannah Goodricke"|"St 310 No 684 38"|9.442
1603|"23-03-2022"|31140.348|"Valdemar Kemery"|"Av 037 No 310 78"|13.24
1765|"02-04-2022"|44785.215|"Karel Beert"|"Av 509 No 311 78"|28.562
1779|"13-03-2022"|71820.56|"Fania Burton"|"Av 726 No 311 67"|20.939
1992|"03-03-2022"|26969.531|"Simeon Swedeland"|"Av 225 No 312 35"|6.88
1660|"21-02-2022"|123597.39|"Chrisse Ondrich"|"Av 480 No 313 07"|21.02
1283|"13-03-2022"|69474.445|"Glenn Biermatowicz"|"St 314 No 646 35"|20.255
1253|"03-03-2022"|46122.6|"Osmund Manz"|"St 315 No 224 25"|11.766
1273|"21-02-2022"|45317.082|"Carola Edgeson"|"St 315 No 441 33"|7.707
1499|"21-02-2022"|72270.96|"Cammie Shakesbye"|"St 315 No 550 93"|12.291
1098|"21-02-2022"|145853.16|"Tasha Torrejon"|"St 316 No 823 42"|24.805
1720|"02-04-2022"|39417.953|"Clementine Emmer"|"Av 179 No 316 90"|25.139
1657|"21-02-2022"|56894.785|"Rebekkah Belhomme"|"Av 629 No 317 25"|9.676
1411|"03-03-2022"|21924.504|"Sax Blagdon"|"St 317 No 697 92"|5.593
1763|"16-02-2022"|142304.95|"Rhonda Kubista"|"Av 874 No 318 50"|22.689
1946|"16-02-2022"|85832.05|"Darill Wedderburn"|"Av 764 No 318 80"|13.685
1979|"21-02-2022"|85206.94|"Hanna Sabater"|"Av 643 No 318 42"|14.491
1115|"21-02-2022"|167232.8|"Cheslie Payne"|"St 318 No 619 61"|28.441
1279|"03-03-2022"|49211.555|"Lynna Pallent"|"St 318 No 315 42"|12.554
