"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"|"avgConsumption"|"last"
20207|"20-08-2022"|69287.27|"Rhianna Revell"|"St 104 No 111 13"|29.459|12.35|"9,415 17,501 10,144"
20227|"20-08-2022"|48902.574|"Trude Crunden"|"Av 824 No 106 41"|20.792|15.28|"24,211 6,476 15,14"
20502|"10-08-2022"|82000.77|"Gael Camilli"|"Av 379 No 106 60"|23.907|22.68|"11,421 28,111 28,519"
20660|"31-07-2022"|52084.906|"Wilhelm Tacon"|"Av 075 No 106 25"|13.287|16.78|"9,244 12,363 28,743"
20844|"16-07-2022"|179811.39|"Magdalen Stickels"|"Av 945 No 107 25"|28.669|7.16|"9,287 5,524 6,674"
20443|"10-08-2022"|37976.848|"Oneida Sprasen"|"St 108 No 305 95"|11.072|15.62|"29,331 9,13 8,405"
20789|"21-07-2022"|40324.973|"Ealasaid Leabeater"|"Av 151 No 109 03"|6.858|19.46|"10,856 27,592 19,939"
20963|"16-07-2022"|55475.664|"Earvin Pleager"|"St 110 No 176 93"|8.845|16.47|"8,987 13,086 27,347"
20199|"20-08-2022"|22856.639|"Sam Dallosso"|"Av 405 No 111 14"|9.718|19.64|"23,837 29,959 5,113"
20488|"10-08-2022"|83166.97|"Tabbie Bucktrout"|"St 112 No 493 63"|24.247|22.43|"27,657 20,243 19,387"
20975|"16-07-2022"|59496.004|"Jdavie Eke"|"Av 057 No 112 27"|9.486|19.68|"14,484 24,605 19,955"
20014|"30-08-2022"|24564.287|"Leela Mathonnet"|"Av 496 No 113 77"|15.666|11.83|"17,391 6,6 11,495"
20217|"20-08-2022"|39656.902|"Bogey Dougan"|"Av 457 No 115 51"|16.861|14.42|"14,049 5,937 23,271"
20546|"31-07-2022"|52782.664|"Ofella Galia"|"Av 215 No 117 54"|13.465|18.19|"26,926 22,322 5,327"
20021|"30-08-2022"|38405.023|"Damien Cantillion"|"Av 854 No 117 04"|24.493|14.85|"16,152 22,378 6,014"
20404|"10-08-2022"|34269.03|"Adolph Gronav"|"Av 092 No 119 53"|9.991|20.33|"19,01 20,73 21,255"
20431|"10-08-2022"|59781.297|"Mavis Chevis"|"Av 123 No 119 44"|17.429|22.98|"29,191 22,98 16,768"
20004|"30-08-2022"|33639.87|"Kalil Albiston"|"St 119 No 999 92"|21.454|21.42|"9,838 25,872 28,556"
20894|"16-07-2022"|144550.33|"Ilse Calyton"|"Av 220 No 120 40"|23.047|10.56|"12,344 5,779 13,545"
20143|"30-08-2022"|14823.872|"Trumaine MacAless"|"St 122 No 567 27"|9.454|18.9|"27,726 9,65 19,326"
20556|"31-07-2022"|67408.15|"Tania Burns"|"St 122 No 501 96"|17.196|16.35|"20,538 10,52 17,979"
20074|"30-08-2022"|33276.098|"Jeni Collings"|"Av 048 No 122 89"|21.222|14.15|"11,816 23,853 6,785"
20244|"20-08-2022"|16609.754|"Delcine Crone"|"Av 017 No 125 99"|7.062|20.24|"19,552 11,9 29,279"
20841|"21-07-2022"|147499.55|"Serge Stenbridge"|"St 125 No 182 87"|25.085|20.99|"25,182 26,756 11,021"
20275|"20-08-2022"|44890.082|"Carlin McCurdy"|"St 125 No 464 93"|19.086|18.83|"20,264 19,233 16,981"
20388|"10-08-2022"|80326.94|"Gallard Graalman"|"Av 932 No 127 37"|23.419|22.54|"25,387 13,015 29,216"
20279|"20-08-2022"|23216.494|"Haily Blaxlande"|"St 130 No 004 89"|9.871|20.06|"28,716 11,711 19,762"
20411|"10-08-2022"|74924.7|"Gabe Warrener"|"St 133 No 078 79"|21.844|18.34|"12,221 18,421 24,385"
20665|"31-07-2022"|35569.99|"Dorena Semaine"|"Av 615 No 134 89"|9.074|16.28|"12,201 19,169 17,463"
20357|"10-08-2022"|89289.5|"Marris Wiffler"|"St 136 No 105 09"|26.032|22.09|"14,483 25,355 26,444"
20743|"21-07-2022"|92404.04|"Felecia Reynoollds"|"St 137 No 561 65"|15.715|24.1|"25,906 27,371 19,011"
20586|"31-07-2022"|25856.254|"Breena Winspeare"|"Av 025 No 138 80"|6.596|19.14|"7,749 24,46 25,213"
20127|"30-08-2022"|40503.008|"Marni Bennough"|"St 139 No 241 52"|25.831|25.15|"29,196 19,779 26,473"
20107|"30-08-2022"|37975.39|"Zacharias Hadden"|"Av 778 No 140 45"|24.219|14.97|"19,291 18,231 7,384"
20565|"31-07-2022"|111547.234|"Huberto Aronow"|"Av 183 No 140 57"|28.456|18.22|"20,664 24,22 9,773"
20559|"31-07-2022"|31783.28|"Johanna Tempest"|"Av 016 No 141 20"|8.108|19.83|"10,118 29,324 20,058"
20234|"20-08-2022"|57936.57|"Charity Haythornthwaite"|"Av 028 No 141 13"|24.633|19.14|"23,025 13,496 20,899"
20339|"20-08-2022"|17649.332|"Rosaleen Flewan"|"St 141 No 338 70"|7.504|17.58|"29,059 14,534 9,144"
20409|"10-08-2022"|49745.145|"Perla Batteson"|"St 141 No 420 28"|14.503|19.25|"22,784 6,497 28,47"
20993|"16-07-2022"|116527.12|"Hesther Coddrington"|"Av 598 No 142 87"|18.579|19.26|"16,075 22,361 19,352"
20230|"20-08-2022"|59747.6|"Meier Gayforth"|"St 143 No 711 90"|25.403|21.69|"29,694 18,721 16,661"
20934|"16-07-2022"|157972.36|"Kirstyn Jickles"|"St 146 No 266 80"|25.187|26.31|"27,008 23,791 28,117"
20895|"16-07-2022"|111290.016|"Jonell Blaszkiewicz"|"Av 368 No 147 43"|17.744|19.16|"22,263 20,932 14,294"
20326|"20-08-2022"|55102.42|"Kristi Gellately"|"St 147 No 471 89"|23.428|13.52|"12,279 20,404 7,889"
20533|"31-07-2022"|63378.4|"Wilone Penhearow"|"St 147 No 821 65"|16.168|21.05|"7,406 29,446 26,292"
20544|"31-07-2022"|31281.52|"Jae Broadbridge"|"St 148 No 087 81"|7.98|12.12|"5,429 21,079 9,843"
20416|"10-08-2022"|93041.91|"Mikol Bibby"|"St 149 No 933 54"|27.126|19.33|"11,912 16,59 29,479"
20424|"10-08-2022"|42432.406|"Daphne Mayers"|"Av 609 No 150 55"|12.371|12.35|"14,291 16,238 6,534"
20921|"16-07-2022"|188134.31|"Ashleigh Bilbey"|"Av 371 No 151 26"|29.996|16.71|"8,573 18,469 23,086"
20377|"10-08-2022"|77147.336|"Josias Picardo"|"Av 949 No 151 71"|22.492|12.64|"18,383 6,846 12,692"
20079|"30-08-2022"|47011.777|"Priscilla Martyntsev"|"St 155 No 420 64"|29.982|14.66|"13,249 25,03 5,692"
20776|"21-07-2022"|112002.05|"Gaby Meeus"|"Av 524 No 155 53"|19.048|9.76|"7,212 5,986 16,096"
20065|"30-08-2022"|29936.256|"Gaultiero Bumphrey"|"St 157 No 569 34"|19.092|12.36|"13,049 14,46 9,562"
20900|"16-07-2022"|95961.3|"Gerek Talks"|"St 158 No 337 07"|15.3|18.39|"12,655 14,896 27,612"
20599|"31-07-2022"|29701.764|"Binni Sworne"|"Av 022 No 158 11"|7.577|20.4|"20,375 18,369 22,466"
20224|"20-08-2022"|16172.283|"Wesley Braunroth"|"St 162 No 053 47"|6.876|19.35|"27,671 10,754 19,63"
20452|"10-08-2022"|64669.03|"Rica Boffin"|"Av 650 No 163 73"|18.854|13.63|"6,709 8,145 26,042"
20703|"21-07-2022"|63915.492|"Dixie Giovannelli"|"Av 623 No 164 72"|10.87|19.79|"25,045 14,966 19,372"
20539|"31-07-2022"|42096.773|"Grantley Ganter"|"St 165 No 485 02"|10.739|15.29|"25,521 11,152 9,21"
20709|"21-07-2022"|126349.23|"Lisha Fronks"|"St 166 No 605 48"|21.488|25.44|"27,163 25,068 24,096"
20323|"20-08-2022"|26615.12|"Corbin Cluett"|"Av 280 No 166 16"|11.316|25.93|"28,897 23,483 25,421"
20835|"21-07-2022"|31281.547|"Rosie Yanshin"|"St 170 No 653 62"|5.32|14.47|"10,43 11,36 21,614"
20333|"20-08-2022"|69941.125|"Caz Beretta"|"Av 278 No 170 74"|29.737|23.67|"26,092 19,057 25,86"
20160|"30-08-2022"|16586.305|"Gerta Dybell"|"Av 968 No 172 18"|10.578|18.35|"6,787 19,85 28,404"
20763|"21-07-2022"|169143.8|"Maighdiln Trevallion"|"Av 488 No 172 24"|28.766|21.38|"11,97 28,824 23,349"
20557|"31-07-2022"|85342.1|"Griff Rubinfajn"|"St 173 No 486 96"|21.771|11.22|"16,484 6,698 10,474"
20172|"30-08-2022"|22914.752|"Burty Slite"|"Av 950 No 176 45"|14.614|15.26|"26,077 7,989 11,72"
20033|"30-08-2022"|40063.97|"Stephi Healey"|"St 176 No 230 54"|25.551|20.79|"23,71 24,953 13,707"
20585|"31-07-2022"|42269.254|"Sterne Banaszkiewicz"|"Av 222 No 177 91"|10.783|20.13|"14,138 25,954 20,291"
20520|"10-08-2022"|100711.37|"Hanny Grayshan"|"St 181 No 001 37"|29.362|16.0|"7,113 14,119 26,759"
20669|"31-07-2022"|92915.52|"Frasquito Weitzel"|"Av 255 No 182 01"|23.703|22.06|"19,704 26,804 19,662"
20189|"20-08-2022"|40955.203|"Yoshiko Eadington"|"Av 341 No 183 74"|17.413|13.73|"9,819 23,538 7,836"
20616|"31-07-2022"|35683.668|"Berthe Clempton"|"Av 415 No 183 70"|9.103|16.2|"15,896 6,26 26,431"
20171|"30-08-2022"|39190.594|"Cary Ickovicz"|"St 183 No 548 03"|24.994|20.92|"10,163 29,205 23,381"
20957|"16-07-2022"|99887.555|"Ozzy Raison"|"St 183 No 965 18"|15.926|26.63|"29,981 21,772 28,131"
20524|"31-07-2022"|56494.895|"Arleyne Leheude"|"St 184 No 843 70"|14.412|19.92|"7,715 23,394 28,658"
20571|"31-07-2022"|85479.305|"Esther Albarez"|"Av 706 No 184 19"|21.806|10.71|"10,346 5,644 16,129"
20341|"20-08-2022"|58185.88|"Cliff Pridmore"|"St 184 No 649 93"|24.739|22.65|"23,725 28,885 15,329"
20823|"21-07-2022"|108280.016|"Cathi Abdee"|"Av 012 No 185 55"|18.415|19.21|"26,151 11,543 19,937"
20274|"20-08-2022"|19803.756|"Cesaro Hinstridge"|"St 185 No 068 74"|8.42|14.59|"10,414 11,846 21,512"
20039|"30-08-2022"|30530.527|"Yoko Hehl"|"Av 637 No 186 91"|19.471|18.58|"17,825 14,576 23,324"
20426|"10-08-2022"|87265.805|"Roger McLurg"|"Av 185 No 188 43"|25.442|13.22|"16,961 6,667 16,044"
20214|"20-08-2022"|42782.7|"Shane Ivanikhin"|"St 192 No 046 80"|18.19|13.24|"22,906 10,986 5,822"
20995|"16-07-2022"|128707.305|"Nappie Baggs"|"Av 016 No 193 40"|20.521|9.98|"14,804 8,582 6,545"
20019|"30-08-2022"|9817.248|"Reggi Huyge"|"Av 796 No 195 06"|6.261|20.22|"28,11 24,951 7,609"
20310|"20-08-2022"|15944.141|"Melisande Float"|"Av 193 No 196 70"|6.779|17.52|"19,252 22,926 10,395"
20633|"31-07-2022"|66698.63|"Keir Lacer"|"Av 725 No 198 08"|17.015|19.16|"11,266 21,894 24,31"
20211|"20-08-2022"|66401.38|"Stavros Adamiec"|"Av 623 No 198 65"|28.232|17.96|"15,277 12,767 25,85"
20970|"16-07-2022"|108204.195|"Odette Chetham"|"St 198 No 216 58"|17.252|14.66|"15,989 19,584 8,416"
20482|"10-08-2022"|67142.055|"Karil McNea"|"Av 073 No 198 82"|19.575|15.86|"10,132 10,164 27,27"
20735|"21-07-2022"|49362.516|"Borg McGrory"|"Av 804 No 203 51"|8.395|15.83|"18,498 9,906 19,075"
20402|"10-08-2022"|86500.914|"Berny Sickling"|"Av 618 No 204 53"|25.219|24.68|"27,854 21,115 25,079"
20484|"10-08-2022"|102117.664|"Giff Coggen"|"St 206 No 327 83"|29.772|10.35|"11,677 5,713 13,667"
20179|"20-08-2022"|47726.582|"Katrine Ornils"|"Av 343 No 208 22"|20.292|18.21|"7,961 22,885 23,789"
20445|"10-08-2022"|60769.133|"Gretchen Samudio"|"Av 334 No 208 04"|17.717|11.27|"7,414 10,888 15,497"
20292|"20-08-2022"|43351.88|"Mariska Leahair"|"Av 019 No 208 28"|18.432|24.77|"21,033 29,952 23,316"
20676|"31-07-2022"|98658.305|"Doreen Garey"|"Av 078 No 209 03"|25.168|24.28|"23,294 22,951 26,609"
20943|"16-07-2022"|127760.234|"Lane Geely"|"St 210 No 718 14"|20.37|9.75|"15,247 8,523 5,477"
20971|"16-07-2022"|179228.1|"Branden Trubshawe"|"St 211 No 634 68"|28.576|10.47|"7,313 15,252 8,858"
20486|"10-08-2022"|28451.768|"Woodrow Miettinen"|"St 214 No 019 17"|8.295|27.73|"28,879 26,364 27,947"
20110|"30-08-2022"|26499.2|"Claude Raylton"|"St 215 No 249 82"|16.9|13.3|"5,626 11,938 22,333"
20593|"31-07-2022"|112797.71|"Hope Fabb"|"St 215 No 253 30"|28.775|16.51|"9,52 25,991 14,022"
20644|"31-07-2022"|114820.43|"Brenda McGilvray"|"Av 219 No 216 66"|29.291|15.91|"25,643 14,226 7,855"
20594|"31-07-2022"|39274.38|"Deeann Guillford"|"Av 777 No 218 04"|10.019|17.81|"8,646 19,034 25,754"
20884|"16-07-2022"|62243.13|"Chalmers Stollhofer"|"Av 656 No 218 52"|9.924|13.14|"10,835 12,667 15,932"
20572|"31-07-2022"|98744.55|"Candie Iddy"|"St 218 No 559 87"|25.19|16.12|"7,227 17,935 23,19"
20188|"20-08-2022"|12096.284|"Janene Kenninghan"|"St 218 No 128 05"|5.143|17.48|"12,942 29,623 9,867"
20912|"16-07-2022"|42505.207|"Maris Fogden"|"Av 531 No 220 05"|6.777|19.6|"10,306 22,767 25,727"
20567|"31-07-2022"|50908.91|"Salvidor Tripet"|"St 223 No 741 88"|12.987|17.26|"9,347 14,251 28,184"
20514|"10-08-2022"|73988.31|"Daniella Shawel"|"St 225 No 259 82"|21.571|16.97|"27,005 6,172 17,724"
20882|"16-07-2022"|165097.33|"Doralia Brizland"|"Av 720 No 225 90"|26.323|15.1|"15,604 8,655 21,043"
20146|"30-08-2022"|27777.12|"Meryl Offell"|"Av 320 No 227 84"|17.715|18.49|"8,435 17,61 29,424"
20659|"31-07-2022"|53025.703|"Marylinda Grigoli"|"Av 399 No 229 62"|13.527|12.56|"17,636 13,374 6,676"
20550|"31-07-2022"|52645.465|"Barbra Berthod"|"Av 989 No 230 81"|13.43|18.95|"11,662 24,114 21,074"
20023|"30-08-2022"|12470.304|"Elmo Scoular"|"St 231 No 847 46"|7.953|22.83|"24,29 19,396 24,813"
20516|"10-08-2022"|76217.805|"Cornell Gisbye"|"Av 701 No 234 20"|22.221|22.73|"20,246 21,905 26,025"
20461|"10-08-2022"|73422.37|"Clemmy Reimer"|"Av 186 No 235 23"|21.406|20.51|"29,598 5,619 26,303"
20591|"31-07-2022"|73825.17|"Karissa Persey"|"Av 369 No 236 96"|18.833|25.25|"28,084 26,821 20,855"
20051|"30-08-2022"|30481.92|"Sallyann Huxham"|"Av 131 No 236 13"|19.44|18.94|"9,19 26,431 21,19"
20221|"20-08-2022"|16586.234|"Martguerita Tennison"|"St 237 No 556 14"|7.052|18.9|"21,354 28,755 6,579"
20944|"16-07-2022"|117668.62|"Jacinda Cliffe"|"St 238 No 553 80"|18.761|26.1|"20,336 29,077 28,899"
20140|"30-08-2022"|18569.824|"Farlay Jenkins"|"Av 176 No 239 58"|11.843|16.88|"23,579 19,146 7,929"
20016|"30-08-2022"|37798.207|"Aridatha Fransoni"|"St 239 No 219 21"|24.106|11.65|"5,109 16,835 12,998"
20966|"16-07-2022"|180752.19|"Lillian Langfield"|"St 239 No 988 32"|28.819|24.89|"20,855 28,473 25,341"
