"id"|"paymentDue"|"amount"|"name"|"address"|"consumption"
14793|"21-01-2022"|155666.86|"Daile Rodd"|"St 104 No 201 50"|26.474
14277|"20-02-2022"|22948.367|"Rhianna Revell"|"St 104 No 111 13"|9.757
14179|"20-02-2022"|43532.984|"Trude Crunden"|"Av 824 No 106 41"|18.509
14442|"10-02-2022"|33596.754|"Gael Camilli"|"Av 379 No 106 60"|9.795
14639|"31-01-2022"|56193.06|"Wilhelm Tacon"|"Av 075 No 106 25"|14.335
14860|"16-01-2022"|143734.97|"Magdalen Stickels"|"Av 945 No 107 25"|22.917
14464|"10-02-2022"|50064.133|"Oneida Sprasen"|"St 108 No 305 95"|14.596
14718|"21-01-2022"|138332.64|"Ealasaid Leabeater"|"Av 151 No 109 03"|23.526
14857|"16-01-2022"|168584.55|"Earvin Pleager"|"St 110 No 176 93"|26.879
14304|"20-02-2022"|12533.755|"Sam Dallosso"|"Av 405 No 111 14"|5.329
14372|"10-02-2022"|81102.12|"Tabbie Bucktrout"|"St 112 No 493 63"|23.645
14966|"16-01-2022"|143753.78|"Jdavie Eke"|"Av 057 No 112 27"|22.92
14016|"02-03-2022"|9005.024|"Leela Mathonnet"|"Av 496 No 113 77"|5.743
14335|"20-02-2022"|38487.965|"Bogey Dougan"|"Av 457 No 115 51"|16.364
14530|"31-01-2022"|45322.926|"Ofella Galia"|"Av 215 No 117 54"|11.562
14040|"02-03-2022"|22380.064|"Damien Cantillion"|"Av 854 No 117 04"|14.273
14431|"10-02-2022"|44699.63|"Adolph Gronav"|"Av 092 No 119 53"|13.032
14486|"10-02-2022"|58673.41|"Mavis Chevis"|"Av 123 No 119 44"|17.106
14041|"02-03-2022"|28412.16|"Kalil Albiston"|"St 119 No 999 92"|18.12
14897|"16-01-2022"|159189.12|"Ilse Calyton"|"Av 220 No 120 40"|25.381
14038|"02-03-2022"|22433.377|"Trumaine MacAless"|"St 122 No 567 27"|14.307
14632|"31-01-2022"|51865.387|"Tania Burns"|"St 122 No 501 96"|13.231
14129|"02-03-2022"|30306.305|"Jeni Collings"|"Av 048 No 122 89"|19.328
14275|"20-02-2022"|40108.484|"Delcine Crone"|"Av 017 No 125 99"|17.053
14785|"21-01-2022"|34733.1|"Serge Stenbridge"|"St 125 No 182 87"|5.907
14178|"20-02-2022"|57826.027|"Carlin McCurdy"|"St 125 No 464 93"|24.586
14361|"10-02-2022"|51021.1|"Gallard Graalman"|"Av 932 No 127 37"|14.875
14332|"20-02-2022"|60380.29|"Haily Blaxlande"|"St 130 No 004 89"|25.672
14475|"10-02-2022"|32190.457|"Gabe Warrener"|"St 133 No 078 79"|9.385
14539|"31-01-2022"|83887.79|"Dorena Semaine"|"Av 615 No 134 89"|21.4
14365|"10-02-2022"|23697.8|"Marris Wiffler"|"St 136 No 105 09"|6.909
14768|"21-01-2022"|116659.0|"Felecia Reynoollds"|"St 137 No 561 65"|19.84
14677|"31-01-2022"|97078.555|"Breena Winspeare"|"Av 025 No 138 80"|24.765
14133|"02-03-2022"|20733.664|"Marni Bennough"|"St 139 No 241 52"|13.223
14136|"02-03-2022"|9208.864|"Zacharias Hadden"|"Av 778 No 140 45"|5.873
14675|"31-01-2022"|61892.723|"Huberto Aronow"|"Av 183 No 140 57"|15.789
14535|"31-01-2022"|80857.63|"Johanna Tempest"|"Av 016 No 141 20"|20.627
14177|"20-02-2022"|56720.59|"Charity Haythornthwaite"|"Av 028 No 141 13"|24.116
14267|"20-02-2022"|43095.51|"Rosaleen Flewan"|"St 141 No 338 70"|18.323
14441|"10-02-2022"|90445.41|"Perla Batteson"|"St 141 No 420 28"|26.369
14880|"16-01-2022"|153042.58|"Hesther Coddrington"|"Av 598 No 142 87"|24.401
14322|"20-02-2022"|53728.86|"Meier Gayforth"|"St 143 No 711 90"|22.844
14892|"16-01-2022"|97798.984|"Kirstyn Jickles"|"St 146 No 266 80"|15.593
14931|"16-01-2022"|160361.98|"Jonell Blaszkiewicz"|"Av 368 No 147 43"|25.568
14266|"20-02-2022"|56078.496|"Kristi Gellately"|"St 147 No 471 89"|23.843
14574|"31-01-2022"|95792.8|"Wilone Penhearow"|"St 147 No 821 65"|24.437
14653|"31-01-2022"|41634.215|"Jae Broadbridge"|"St 148 No 087 81"|10.621
14508|"10-02-2022"|94348.734|"Mikol Bibby"|"St 149 No 933 54"|27.507
14454|"10-02-2022"|73463.52|"Daphne Mayers"|"Av 609 No 150 55"|21.418
14867|"16-01-2022"|185293.11|"Ashleigh Bilbey"|"Av 371 No 151 26"|29.543
14381|"10-02-2022"|79071.56|"Josias Picardo"|"Av 949 No 151 71"|23.053
14003|"02-03-2022"|17431.455|"Priscilla Martyntsev"|"St 155 No 420 64"|11.117
14800|"21-01-2022"|46216.723|"Gaby Meeus"|"Av 524 No 155 53"|7.86
14096|"02-03-2022"|27883.744|"Gaultiero Bumphrey"|"St 157 No 569 34"|17.783
14890|"16-01-2022"|73030.94|"Gerek Talks"|"St 158 No 337 07"|11.644
14646|"31-01-2022"|39399.82|"Binni Sworne"|"Av 022 No 158 11"|10.051
14287|"20-02-2022"|53587.74|"Wesley Braunroth"|"St 162 No 053 47"|22.784
14388|"10-02-2022"|88291.375|"Rica Boffin"|"Av 650 No 163 73"|25.741
14708|"21-01-2022"|167003.47|"Dixie Giovannelli"|"Av 623 No 164 72"|28.402
14575|"31-01-2022"|47247.64|"Grantley Ganter"|"St 165 No 485 02"|12.053
14780|"21-01-2022"|61839.855|"Lisha Fronks"|"St 166 No 605 48"|10.517
14249|"20-02-2022"|50003.31|"Corbin Cluett"|"Av 280 No 166 16"|21.26
14735|"21-01-2022"|55571.785|"Rosie Yanshin"|"St 170 No 653 62"|9.451
14190|"20-02-2022"|45400.465|"Caz Beretta"|"Av 278 No 170 74"|19.303
14123|"02-03-2022"|19527.871|"Gerta Dybell"|"Av 968 No 172 18"|12.454
14830|"21-01-2022"|80161.91|"Maighdiln Trevallion"|"Av 488 No 172 24"|13.633
14602|"31-01-2022"|75977.25|"Griff Rubinfajn"|"St 173 No 486 96"|19.382
14106|"02-03-2022"|36995.39|"Burty Slite"|"Av 950 No 176 45"|23.594
14037|"02-03-2022"|24892.0|"Stephi Healey"|"St 176 No 230 54"|15.875
14661|"31-01-2022"|78423.32|"Sterne Banaszkiewicz"|"Av 222 No 177 91"|20.006
14426|"10-02-2022"|39475.754|"Hanny Grayshan"|"St 181 No 001 37"|11.509
14531|"31-01-2022"|98599.51|"Frasquito Weitzel"|"Av 255 No 182 01"|25.153
14222|"20-02-2022"|61095.293|"Yoshiko Eadington"|"Av 341 No 183 74"|25.976
14654|"31-01-2022"|106945.164|"Berthe Clempton"|"Av 415 No 183 70"|27.282
14063|"02-03-2022"|23759.904|"Cary Ickovicz"|"St 183 No 548 03"|15.153
14967|"16-01-2022"|172241.11|"Ozzy Raison"|"St 183 No 965 18"|27.462
14655|"31-01-2022"|108764.04|"Arleyne Leheude"|"St 184 No 843 70"|27.746
14638|"31-01-2022"|99450.15|"Esther Albarez"|"Av 706 No 184 19"|25.37
14216|"20-02-2022"|20993.863|"Cliff Pridmore"|"St 184 No 649 93"|8.926
14763|"21-01-2022"|80014.91|"Cathi Abdee"|"Av 012 No 185 55"|13.608
14301|"20-02-2022"|52955.055|"Cesaro Hinstridge"|"St 185 No 068 74"|22.515
14089|"02-03-2022"|31200.064|"Yoko Hehl"|"Av 637 No 186 91"|19.898
14474|"10-02-2022"|37126.21|"Roger McLurg"|"Av 185 No 188 43"|10.824
14189|"20-02-2022"|48199.332|"Shane Ivanikhin"|"St 192 No 046 80"|20.493
14918|"16-01-2022"|33398.293|"Nappie Baggs"|"Av 016 No 193 40"|5.325
14097|"02-03-2022"|21977.088|"Reggi Huyge"|"Av 796 No 195 06"|14.016
14234|"20-02-2022"|19980.154|"Melisande Float"|"Av 193 No 196 70"|8.495
14585|"31-01-2022"|62802.16|"Keir Lacer"|"Av 725 No 198 08"|16.021
14295|"20-02-2022"|34661.277|"Stavros Adamiec"|"Av 623 No 198 65"|14.737
14956|"16-01-2022"|114143.766|"Odette Chetham"|"St 198 No 216 58"|18.199
14504|"10-02-2022"|102234.28|"Karil McNea"|"Av 073 No 198 82"|29.806
14783|"21-01-2022"|65608.93|"Borg McGrory"|"Av 804 No 203 51"|11.158
14358|"10-02-2022"|32516.305|"Berny Sickling"|"Av 618 No 204 53"|9.48
14518|"10-02-2022"|80789.984|"Giff Coggen"|"St 206 No 327 83"|23.554
14310|"20-02-2022"|14149.572|"Katrine Ornils"|"Av 343 No 208 22"|6.016
14476|"10-02-2022"|100364.94|"Gretchen Samudio"|"Av 334 No 208 04"|29.261
14207|"20-02-2022"|30204.256|"Mariska Leahair"|"Av 019 No 208 28"|12.842
14556|"31-01-2022"|37243.824|"Doreen Garey"|"Av 078 No 209 03"|9.501
14991|"16-01-2022"|67141.55|"Lane Geely"|"St 210 No 718 14"|10.705
14896|"16-01-2022"|156692.88|"Branden Trubshawe"|"St 211 No 634 68"|24.983
14432|"10-02-2022"|57572.383|"Woodrow Miettinen"|"St 214 No 019 17"|16.785
14015|"02-03-2022"|26715.584|"Claude Raylton"|"St 215 No 249 82"|17.038
14586|"31-01-2022"|73672.29|"Hope Fabb"|"St 215 No 253 30"|18.794
14611|"31-01-2022"|76506.445|"Brenda McGilvray"|"Av 219 No 216 66"|19.517
14541|"31-01-2022"|51900.668|"Deeann Guillford"|"Av 777 No 218 04"|13.24
14983|"16-01-2022"|40780.414|"Chalmers Stollhofer"|"Av 656 No 218 52"|6.502
14524|"31-01-2022"|50618.832|"Candie Iddy"|"St 218 No 559 87"|12.913
14242|"20-02-2022"|54987.176|"Janene Kenninghan"|"St 218 No 128 05"|23.379
14870|"16-01-2022"|103788.73|"Maris Fogden"|"Av 531 No 220 05"|16.548
14521|"31-01-2022"|51144.11|"Salvidor Tripet"|"St 223 No 741 88"|13.047
14377|"10-02-2022"|82597.586|"Daniella Shawel"|"St 225 No 259 82"|24.081
14912|"16-01-2022"|71281.055|"Doralia Brizland"|"Av 720 No 225 90"|11.365
14031|"02-03-2022"|32319.615|"Meryl Offell"|"Av 320 No 227 84"|20.612
14570|"31-01-2022"|105000.85|"Marylinda Grigoli"|"Av 399 No 229 62"|26.786
14668|"31-01-2022"|29180.406|"Barbra Berthod"|"Av 989 No 230 81"|7.444
14052|"02-03-2022"|20355.775|"Elmo Scoular"|"St 231 No 847 46"|12.982
14427|"10-02-2022"|87128.61|"Cornell Gisbye"|"Av 701 No 234 20"|25.402
14502|"10-02-2022"|76776.9|"Clemmy Reimer"|"Av 186 No 235 23"|22.384
14528|"31-01-2022"|26659.852|"Karissa Persey"|"Av 369 No 236 96"|6.801
14004|"02-03-2022"|40042.016|"Sallyann Huxham"|"Av 131 No 236 13"|25.537
14299|"20-02-2022"|34002.72|"Martguerita Tennison"|"St 237 No 556 14"|14.457
14902|"16-01-2022"|47359.723|"Jacinda Cliffe"|"St 238 No 553 80"|7.551
14058|"02-03-2022"|21892.416|"Farlay Jenkins"|"Av 176 No 239 58"|13.962
14169|"02-03-2022"|32794.72|"Aridatha Fransoni"|"St 239 No 219 21"|20.915
14925|"16-01-2022"|68145.06|"Lillian Langfield"|"St 239 No 988 32"|10.865
14834|"21-01-2022"|166274.36|"Auria Foster"|"Av 123 No 241 53"|28.278
14919|"16-01-2022"|101750.33|"Marcie Thornley"|"Av 282 No 241 10"|16.223
14228|"20-02-2022"|62654.66|"Casie Blagburn"|"Av 842 No 241 57"|26.639
14032|"02-03-2022"|22419.264|"Beale Tinto"|"St 242 No 758 55"|14.298
14231|"20-02-2022"|29058.836|"Angus Wrankling"|"St 242 No 558 57"|12.355
14851|"16-01-2022"|87161.7|"Billy Karlolczak"|"Av 372 No 243 94"|13.897
14547|"31-01-2022"|105490.85|"Emily Corrison"|"Av 592 No 243 35"|26.911
14600|"31-01-2022"|49293.875|"Arlan Paxton"|"St 243 No 949 23"|12.575
14079|"02-03-2022"|21160.16|"Susanne Peete"|"Av 551 No 245 12"|13.495
14550|"31-01-2022"|47012.44|"Hildagard McAuliffe"|"St 246 No 452 04"|11.993
14066|"02-03-2022"|18411.455|"Aloisia Gautrey"|"St 246 No 200 72"|11.742
14175|"20-02-2022"|31867.113|"Tammy Tippell"|"Av 830 No 248 89"|13.549
14059|"02-03-2022"|24470.207|"Rockey Ragborne"|"Av 806 No 248 22"|15.606
14596|"31-01-2022"|87404.016|"Ginnifer Riccardi"|"Av 274 No 249 65"|22.297
14391|"10-02-2022"|50160.17|"Micheil Shimwall"|"St 249 No 752 63"|14.624
14620|"31-01-2022"|108230.92|"Georgeta Cudby"|"St 252 No 935 91"|27.61
14469|"10-02-2022"|94691.734|"Ortensia Willgress"|"St 253 No 199 59"|27.607
14662|"31-01-2022"|82613.79|"Berte Constance"|"St 253 No 911 84"|21.075
14974|"16-01-2022"|98551.625|"Kellen Lean"|"Av 784 No 254 49"|15.713
14866|"16-01-2022"|51775.195|"Kass Kenefick"|"St 254 No 081 28"|8.255
14043|"02-03-2022"|11346.048|"Ardis Bradock"|"St 255 No 169 30"|7.236
14241|"20-02-2022"|65947.445|"Philly Renals"|"Av 676 No 256 80"|28.039
14689|"21-01-2022"|49115.555|"Axel Lenin"|"St 257 No 604 55"|8.353
14092|"02-03-2022"|24710.111|"Merrie Dufour"|"Av 069 No 258 35"|15.759
14126|"02-03-2022"|39443.04|"Dukey Prendergast"|"Av 193 No 259 77"|25.155
14158|"02-03-2022"|12851.328|"Adlai Perview"|"Av 416 No 259 92"|8.196
14019|"02-03-2022"|24547.04|"Abdel Kendle"|"Av 969 No 260 52"|15.655
14846|"16-01-2022"|146582.44|"Claudine Hasser"|"Av 604 No 260 25"|23.371
14893|"16-01-2022"|83937.91|"Kylie Kalf"|"St 263 No 882 02"|13.383
14650|"31-01-2022"|94162.08|"Jaquelin Rysom"|"Av 937 No 263 30"|24.021
14643|"31-01-2022"|62441.52|"Matthaeus Krysztofiak"|"Av 975 No 264 28"|15.929
14264|"20-02-2022"|16924.92|"Rafferty Drewett"|"Av 237 No 264 25"|7.196
14285|"20-02-2022"|30735.805|"Raffarty Trouncer"|"Av 030 No 264 54"|13.068
14811|"21-01-2022"|130906.22|"Templeton Aronowicz"|"Av 519 No 266 88"|22.263
14843|"16-01-2022"|104165.05|"Katee Imeson"|"Av 180 No 267 15"|16.608
14405|"10-02-2022"|45762.926|"Filippo Riall"|"Av 497 No 267 09"|13.342
14250|"20-02-2022"|38967.77|"Tadeas De Dei"|"St 268 No 271 55"|16.568
14760|"21-01-2022"|71782.914|"Lanita Damiata"|"Av 743 No 271 39"|12.208
14240|"20-02-2022"|27435.963|"Shurlocke Jansema"|"Av 293 No 272 44"|11.665
14797|"21-01-2022"|149469.34|"Dori Harkins"|"Av 655 No 273 07"|25.42
14934|"16-01-2022"|32043.545|"Nikolaos Jedrychowski"|"Av 821 No 274 36"|5.109
14629|"31-01-2022"|69423.02|"Olav Jennery"|"Av 631 No 276 71"|17.71
14833|"21-01-2022"|48962.676|"Paul MacLeod"|"Av 127 No 276 09"|8.327
14170|"02-03-2022"|32059.328|"Chev Minogue"|"Av 006 No 276 42"|20.446
14628|"31-01-2022"|98027.19|"My Pedro"|"Av 539 No 279 46"|25.007
14558|"31-01-2022"|47667.08|"Siffre Davidow"|"St 281 No 493 51"|12.16
14088|"02-03-2022"|7885.472|"Cathie Mosten"|"Av 554 No 281 72"|5.029
14351|"20-02-2022"|35691.45|"Maxine Aleso"|"St 283 No 500 06"|15.175
14101|"02-03-2022"|13702.752|"Calypso Constant"|"St 283 No 910 85"|8.739
14920|"16-01-2022"|69067.05|"Eadie Blenkhorn"|"St 284 No 150 30"|11.012
14424|"10-02-2022"|28616.406|"Maxine Collington"|"St 285 No 456 50"|8.343
14569|"31-01-2022"|65150.234|"Ulrikaumeko McCrone"|"Av 816 No 285 08"|16.62
14036|"02-03-2022"|25817.12|"Daphene Molfino"|"Av 463 No 287 39"|16.465
14595|"31-01-2022"|20207.549|"Rosaline Trundler"|"St 290 No 861 15"|5.155
14467|"10-02-2022"|77997.97|"Stefanie Pettingill"|"St 291 No 352 71"|22.74
14094|"02-03-2022"|8550.304|"Nanny Learmouth"|"Av 208 No 295 17"|5.453
14261|"20-02-2022"|23319.98|"Tiffie Caen"|"St 297 No 702 39"|9.915
14884|"16-01-2022"|157627.4|"Vin Kynge"|"Av 140 No 298 58"|25.132
14488|"10-02-2022"|53682.773|"Gardy McNabb"|"St 299 No 203 74"|15.651
14617|"31-01-2022"|63727.277|"Addi Duddridge"|"St 300 No 579 59"|16.257
14328|"20-02-2022"|32074.088|"Carmella Romao"|"St 301 No 481 21"|13.637
14306|"20-02-2022"|63428.465|"Wendye Coram"|"Av 574 No 303 44"|26.968
14692|"21-01-2022"|59781.86|"Odelle Melluish"|"Av 981 No 304 17"|10.167
14557|"31-01-2022"|53547.062|"Franni Domone"|"Av 234 No 304 64"|13.66
14736|"21-01-2022"|105728.1|"Cyndi Boshere"|"Av 061 No 304 30"|17.981
14458|"10-02-2022"|20449.6|"Dalt Dybald"|"Av 121 No 305 81"|5.962
14333|"20-02-2022"|52113.043|"Quintana Flannery"|"Av 493 No 306 84"|22.157
14594|"31-01-2022"|77196.36|"Gladys Godball"|"St 307 No 338 64"|19.693
14714|"21-01-2022"|107797.86|"Elianora Josupeit"|"Av 454 No 307 96"|18.333
14515|"10-02-2022"|42826.855|"Jacquette Llewelly"|"Av 957 No 310 28"|12.486
14260|"20-02-2022"|23202.38|"Shannah Goodricke"|"St 310 No 684 38"|9.865
14269|"20-02-2022"|29780.896|"Valdemar Kemery"|"Av 037 No 310 78"|12.662
14143|"02-03-2022"|32615.969|"Karel Beert"|"Av 509 No 311 78"|20.801
14430|"10-02-2022"|19725.873|"Fania Burton"|"Av 726 No 311 67"|5.751
14553|"31-01-2022"|66149.83|"Simeon Swedeland"|"Av 225 No 312 35"|16.875
14707|"21-01-2022"|80467.664|"Chrisse Ondrich"|"Av 480 No 313 07"|13.685
14490|"10-02-2022"|94300.72|"Glenn Biermatowicz"|"St 314 No 646 35"|27.493
14564|"31-01-2022"|25809.215|"Osmund Manz"|"St 315 No 224 25"|6.584
14809|"21-01-2022"|101094.67|"Carola Edgeson"|"St 315 No 441 33"|17.193
14733|"21-01-2022"|91833.69|"Cammie Shakesbye"|"St 315 No 550 93"|15.618
14713|"21-01-2022"|159036.1|"Tasha Torrejon"|"St 316 No 823 42"|27.047
14055|"02-03-2022"|26977.44|"Clementine Emmer"|"Av 179 No 316 90"|17.205
14746|"21-01-2022"|174153.55|"Rebekkah Belhomme"|"Av 629 No 317 25"|29.618
14525|"31-01-2022"|82268.83|"Sax Blagdon"|"St 317 No 697 92"|20.987
14845|"16-01-2022"|168948.33|"Rhonda Kubista"|"Av 874 No 318 50"|26.937
14863|"16-01-2022"|92574.42|"Darill Wedderburn"|"Av 764 No 318 80"|14.76
14754|"21-01-2022"|97307.95|"Hanna Sabater"|"Av 643 No 318 42"|16.549
14743|"21-01-2022"|29505.79|"Cheslie Payne"|"St 318 No 619 61"|5.018
14566|"31-01-2022"|110128.195|"Lynna Pallent"|"St 318 No 315 42"|28.094
