"id"|"paymentDue"|"amount"|"name"|"address"|"stratum"|"consumption"|"avgConsumption"|"last"
11196|"20-01-2023"|39327.625|"Sibylla Ridger"|"Av 298 No 008 42"|2|16.721|12.83|"16,721 5,933 17,106 8,547 13,705 19,931 11,233 12,237 7,221 17,767 13,79 9,814"
11422|"20-01-2023"|17703.43|"Tucky Duetsche"|"St 011 No 138 94"|2|7.527|18.07|"7,527 26,231 29,705 15,891 17,821 16,535 29,988 10,608 22,897 19,137 10,152 10,404"
11506|"20-01-2023"|19686.156|"Allene Brand-Hardy"|"St 011 No 669 97"|2|8.37|16.23|"8,37 11,37 25,538 26,295 18,325 17,944 21,864 7,401 14,395 13,283 9,32 20,622"
11221|"21-12-2022"|30817.027|"Mason Blackborough"|"St 012 No 469 45"|5|5.241|15.91|"5,241 17,934 7,34 29,102 14,621 22,136 12,769 15,288 28,164 20,138 10,262 7,903"
11327|"31-12-2022"|38968.62|"Mildred M'Chirrie"|"St 014 No 545 09"|4|9.941|14.8|"9,941 20,758 6,048 22,152 6,065 10,522 9,314 21,528 15,136 28,824 15,075 12,262"
11597|"20-01-2023"|36808.645|"Binnie Schwant"|"St 015 No 891 66"|2|15.65|21.62|"15,65 29,227 18,276 28,896 10,374 20,714 27,377 10,218 26,425 14,665 27,848 29,809"
11855|"30-01-2023"|19598.432|"Beverlee Peers"|"Av 485 No 018 66"|1|12.499|18.12|"12,499 7,483 16,87 22,218 18,554 13,741 25,819 27,766 9,756 29,116 5,823 27,755"
11349|"21-12-2022"|75546.11|"Noelani Bennell"|"St 018 No 192 81"|5|12.848|14.75|"12,848 12,028 15,798 6,568 15,767 15,707 14,009 8,935 16,196 11,744 20,461 26,895"
11744|"16-12-2022"|160230.27|"Sylvester Heffernan"|"Av 714 No 019 36"|6|25.547|18.57|"25,547 28,18 14,041 17,58 7,565 17,944 15,756 13,271 23,571 28,368 18,146 12,865"
11523|"10-01-2023"|85657.14|"Vicky Ponder"|"St 019 No 808 95"|3|24.973|18.23|"24,973 24,962 6,09 27,299 6,34 18,627 23,987 11,885 14,935 11,672 22,893 25,091"
11915|"31-12-2022"|58172.652|"Korey Cereceres"|"Av 251 No 021 92"|4|14.84|17.66|"14,84 28,217 14,539 26,711 19,191 7,023 22,122 7,422 9,736 28,051 6,888 27,123"
11673|"21-12-2022"|151280.38|"Rod Waghorne"|"St 029 No 845 99"|5|25.728|20.12|"25,728 17,764 29,483 17,193 18,753 14,557 29,438 13,249 20,191 25,132 9,992 19,915"
11218|"20-01-2023"|57821.32|"Lil Latchmore"|"St 031 No 181 33"|2|24.584|20.03|"24,584 16,614 11,507 14,771 29,592 16,834 26,067 23,332 22,52 14,832 17,199 22,553"
11666|"10-01-2023"|48393.73|"Constancy Himpson"|"St 032 No 571 65"|3|14.109|18.96|"14,109 23,252 29,802 25,585 17,322 6,801 10,242 15,142 11,046 29,083 23,792 21,294"
11633|"20-01-2023"|70395.06|"Rasla Francino"|"St 032 No 159 30"|2|29.93|18.05|"29,93 20,911 20,163 18,659 19,419 19,28 7,405 7,489 24,422 12,781 17,952 18,237"
11832|"21-12-2022"|138379.69|"Ricky Coleyshaw"|"Av 052 No 033 40"|5|23.534|17.2|"23,534 6,737 23,023 12,777 9,866 28,984 17,342 15,408 5,793 26,614 14,009 22,355"
11675|"30-01-2023"|38746.848|"Obie Tanti"|"St 033 No 068 01"|1|24.711|18.33|"24,711 12,714 6,938 8,221 14,092 23,815 5,979 25,847 23,845 26,233 27,764 19,778"
11677|"21-12-2022"|42006.65|"Elsey Gronno"|"St 035 No 685 49"|5|7.144|18.76|"7,144 13,918 15,902 25,038 16,932 17,871 16,529 27,786 23,754 22,373 28,642 9,231"
11411|"10-01-2023"|97459.734|"Clarie Boyall"|"St 036 No 175 88"|3|28.414|16.78|"28,414 10,88 5,456 19,24 18,764 27,365 7,499 27,22 14,974 17,103 5,719 18,68"
11781|"16-12-2022"|176198.73|"Bartholomeus Benger"|"Av 595 No 038 24"|6|28.093|19.71|"28,093 17,027 13,469 28,693 26,628 5,413 21,399 28,135 10,96 20,457 23,662 12,628"
11396|"10-01-2023"|90363.086|"Alidia Lawden"|"St 038 No 135 09"|3|26.345|19.38|"26,345 16,368 16,034 10,942 24,087 7,66 25,141 22,98 18,683 9,843 27,705 26,79"
11378|"30-01-2023"|35444.64|"Howie Jeeks"|"St 039 No 048 30"|1|22.605|16.68|"22,605 9,694 25,733 23,132 12,78 14,48 19,696 28,61 7,806 9,546 10,892 15,197"
11507|"10-01-2023"|50098.434|"Cornall Elverstone"|"St 039 No 424 67"|3|14.606|20.04|"14,606 29,094 18,037 25,885 28,681 24,95 7,216 27,543 5,393 26,764 9,087 23,204"
11114|"30-01-2023"|9793.728|"Nannie Lernihan"|"Av 705 No 039 48"|1|6.246|20.92|"6,246 27,977 27,328 17,282 27,249 28,179 9,501 22,979 17,01 24,337 17 25,942"
11806|"16-12-2022"|138040.02|"Kessia Von Oertzen"|"Av 258 No 041 08"|6|22.009|17.86|"22,009 16,524 20,412 22,097 27,705 11,081 9,777 23,113 19,476 17,785 8,416 15,893"
11769|"10-01-2023"|89913.76|"Ranice Tidmarsh"|"Av 464 No 042 42"|3|26.214|22.36|"26,214 22,779 18,232 29,001 25,171 29,457 13,632 25,878 15,413 23,631 12,897 26,031"
11733|"16-12-2022"|81498.11|"Brion Wille"|"Av 439 No 044 54"|6|12.994|15.75|"12,994 23,296 13,426 18,525 23,656 10,018 27,841 6,267 8,919 15,459 16,953 11,693"
11345|"20-01-2023"|61826.76|"Talbot Pray"|"St 044 No 388 89"|2|26.287|15.22|"26,287 17,212 10,742 25,9 23,927 24,138 8,951 6,783 5,293 5,687 14,24 13,444"
11125|"20-01-2023"|67723.2|"Gloriane Seccombe"|"Av 788 No 045 90"|2|28.794|15.89|"28,794 26,211 12,497 6,911 14,938 16,681 8,632 8,276 22,482 20,435 12,118 12,646"
11239|"10-01-2023"|82484.4|"Raimundo Fadden"|"St 047 No 198 25"|3|24.048|18.07|"24,048 21,003 26,444 20,338 11,514 10,622 16,828 13,603 6,482 24,204 11,842 29,867"
11650|"20-01-2023"|15572.525|"Hagan De Filippi"|"St 047 No 302 84"|2|6.621|18.28|"6,621 13,52 6,47 25,424 22,768 21,339 12,045 18,282 8,531 26,139 29,393 28,876"
11039|"20-01-2023"|63125.06|"Kora Walhedd"|"Av 587 No 047 40"|2|26.839|20.12|"26,839 18,32 24,549 13,767 26,91 23,325 15,779 7,424 6,396 21,491 29,136 27,544"
11618|"20-01-2023"|13667.414|"Dwight Corteney"|"St 047 No 877 96"|2|5.811|18.22|"5,811 22,748 5,686 10,283 16,404 26,79 28,715 6,9 28,522 25,774 20,019 21,01"
11599|"10-01-2023"|49525.625|"Charity Gayton"|"St 048 No 678 81"|3|14.439|15.14|"14,439 16,194 20,5 10,803 29,152 18,273 10,293 12,686 18,823 11,924 9,906 8,685"
11045|"10-01-2023"|40264.652|"Tatiania Giacubo"|"Av 421 No 048 32"|3|11.739|18.24|"11,739 29,171 6,142 20,817 29,536 7,033 29,123 12,987 17,398 7,938 20,816 26,211"
11583|"16-12-2022"|34063.125|"Stephani Snoxill"|"St 049 No 492 55"|6|5.431|17.27|"5,431 27,516 5,482 15,484 16,567 17,076 12,296 28,262 23,82 25,076 10,215 19,963"
11512|"21-12-2022"|134557.69|"Court Vampouille"|"St 050 No 248 54"|5|22.884|20.07|"22,884 25,434 12,536 28,544 27,386 26,897 8,732 23,71 28,952 14,051 6,424 15,262"
11750|"21-12-2022"|37373.215|"Giselle Dashkov"|"Av 888 No 052 91"|5|6.356|13.98|"6,356 5,695 24,322 15,278 15,996 20,814 5,169 24,98 19,071 14,017 6,314 9,795"
11847|"16-12-2022"|78888.96|"Torrie Thebeau"|"Av 157 No 052 29"|6|12.578|14.78|"12,578 10,898 5,634 23,595 10,549 7,192 15,01 28,769 24,782 22,229 8,658 7,488"
11482|"30-01-2023"|26409.824|"Kamilah Kyne"|"St 054 No 675 20"|1|16.843|15.97|"16,843 20,705 11,429 28,577 17,948 10,026 7,433 6,648 5,624 24,085 21,463 20,881"
11717|"30-01-2023"|24873.184|"Shirlee Laherty"|"Av 020 No 056 90"|1|15.863|18.91|"15,863 8,174 19,188 27,131 26,184 15,002 20,54 9,128 22,149 24,538 21,592 17,406"
11076|"16-12-2022"|182420.53|"Jobye Southgate"|"Av 587 No 057 82"|6|29.085|17.79|"29,085 10,08 24,151 6,685 25,256 19,029 22,829 17,822 17,736 6,257 9,128 25,455"
11317|"20-01-2023"|17969.203|"Sybyl Keme"|"St 058 No 994 77"|2|7.64|18.64|"7,64 11,527 13,912 19,457 24,517 26,784 24,141 28,795 8,134 22,912 17,953 17,925"
11738|"31-12-2022"|113616.99|"Farly Foucar"|"Av 659 No 059 94"|4|28.984|23.02|"28,984 18,133 27,584 18,747 28,856 24,316 11,834 8,799 23,743 29,358 27,591 28,325"
11562|"20-01-2023"|20610.488|"Duncan Sylett"|"St 060 No 416 67"|2|8.763|16.42|"8,763 13,644 11,416 11,015 12,255 28,142 27,366 6,238 28,951 25,208 18,606 5,405"
11935|"20-01-2023"|19234.574|"Rodrick Ashbee"|"Av 278 No 060 38"|2|8.178|13.99|"8,178 8,243 26,094 5,784 9,291 5,812 17,34 10,957 14,555 26,06 23,819 11,805"
11016|"10-01-2023"|23128.422|"Karol Pritchard"|"Av 654 No 062 78"|3|6.743|18.34|"6,743 20,364 21,37 13,464 9,899 22,668 25,448 16,384 17,059 28,143 29,932 8,553"
11261|"30-01-2023"|32291.393|"Bernarr Titman"|"St 063 No 688 63"|1|20.594|17.49|"20,594 21,802 10,601 16,409 24,939 6,179 20,412 6,911 24,894 27,5 22,214 7,445"
11418|"21-12-2022"|125808.266|"Yvon Currm"|"St 064 No 330 52"|5|21.396|17.52|"21,396 9,426 28,6 25,267 16,349 5,479 8,599 8,951 19,691 29,218 17,238 20,057"
11807|"16-12-2022"|51800.28|"Marve Armitt"|"Av 278 No 064 39"|6|8.259|17.66|"8,259 18,485 19,013 8,119 21,528 19,156 10,531 5,965 20,871 27,199 23,334 29,516"
11143|"16-12-2022"|57401.16|"Pryce Grewar"|"Av 895 No 066 88"|6|9.152|16.6|"9,152 6,663 25,587 22,467 12,693 21,837 15,246 11,343 16,532 22,859 26,909 7,933"
11526|"10-01-2023"|33781.973|"Mei Mechi"|"St 067 No 815 48"|3|9.849|19.02|"9,849 22,824 24,551 8,817 29,472 10,378 29,917 8,146 26,804 22,702 29,083 5,701"
11212|"10-01-2023"|68249.94|"Caye Rice"|"Av 598 No 069 20"|3|19.898|20.12|"19,898 8,661 22,861 26,548 11,641 26,752 14,227 18,537 29,028 20,828 27,202 15,249"
11331|"31-12-2022"|37596.625|"Herb Feldmark"|"St 069 No 642 56"|4|9.591|17.4|"9,591 8,988 29,192 10,168 27,961 14,043 22,752 7,343 20,779 18,262 25,617 14,116"
11614|"10-01-2023"|85509.65|"Addie Kenlin"|"St 072 No 894 99"|3|24.93|20.91|"24,93 27,014 23,858 8,35 29,353 22,378 8,216 25,243 20,798 27,429 25,895 7,452"
11362|"10-01-2023"|34416.52|"Jane Keneford"|"St 072 No 853 68"|3|10.034|19.31|"10,034 29,802 25,48 17,22 6,609 27,751 29,612 21,466 18,56 17,292 15,983 11,969"
11406|"21-12-2022"|136668.61|"Elbert Springer"|"St 074 No 377 60"|5|23.243|19.5|"23,243 18,631 8,221 28,625 9,517 13,445 29,117 24,422 9,653 28,5 22,898 17,776"
11319|"30-01-2023"|23698.752|"Gleda Wornum"|"St 075 No 031 11"|1|15.114|17.16|"15,114 9,473 23,452 7,106 28,049 22,912 6,808 11,245 16,508 29,069 17,451 18,737"
11298|"21-12-2022"|35080.02|"Mead Freke"|"St 079 No 138 93"|5|5.966|16.8|"5,966 24,793 10,25 22,389 21,773 18,986 26,817 9,242 21,047 13,444 18,458 8,477"
11173|"16-12-2022"|45760.367|"Cilka Ricket"|"Av 660 No 079 47"|6|7.296|16.66|"7,296 11,591 14,817 20,79 25,561 25,217 23,833 15,001 10,139 25,65 11,382 8,623"
11475|"16-12-2022"|140492.36|"Amabelle Langrick"|"St 080 No 988 83"|6|22.4|18.29|"22,4 25,158 5,779 28,923 28,39 17,55 6,847 7,203 28,441 22,408 11,758 14,669"
11233|"20-01-2023"|36352.36|"Tann Dysert"|"St 080 No 639 18"|2|15.456|20.53|"15,456 15,924 13,195 27,521 23,95 29,781 19,038 18,398 25,852 17,903 14,922 24,418"
11098|"20-01-2023"|43643.527|"Kipper Madine"|"Av 181 No 081 38"|2|18.556|19.66|"18,556 23,582 6,39 26,742 16,466 15,239 16,028 21,628 28,365 20,227 14,948 27,771"
11740|"20-01-2023"|17698.725|"Moshe Braunston"|"Av 137 No 085 00"|2|7.525|19.18|"7,525 25,845 22,205 26,201 10,734 26,046 14,986 25,834 20,85 10,508 15,289 24,189"
11868|"21-12-2022"|128701.22|"Wyndham Bing"|"Av 152 No 085 70"|5|21.888|15.96|"21,888 12,94 24,808 14,335 12,08 21,465 24,06 15,926 7,492 13,761 13,087 9,629"
11013|"31-12-2022"|92049.2|"Chancey Heffernon"|"Av 495 No 085 54"|4|23.482|14.67|"23,482 7,131 12,45 7,661 26,673 12,296 12,751 15,284 13,529 17,506 12,217 15,059"
11640|"30-01-2023"|27294.176|"Donnell Wren"|"St 086 No 856 18"|1|17.407|18.86|"17,407 21,924 18,493 11,779 10,029 27,704 27,452 10,031 22,685 18,961 15,152 24,654"
11035|"31-12-2022"|113060.35|"Isadore Laible"|"Av 881 No 087 28"|4|28.842|17.51|"28,842 8,895 6,38 8,438 17,42 23,888 14,17 25,889 11,678 14,309 20,384 29,776"
11492|"21-12-2022"|96443.59|"Carroll Beall"|"St 088 No 796 94"|5|16.402|18.27|"16,402 15,213 24,856 27,728 20,356 21,114 26,401 8,809 7,401 18,868 9,379 22,765"
11339|"21-12-2022"|57447.504|"Lizzie Guiso"|"St 089 No 566 63"|5|9.77|19.21|"9,77 13,936 24,021 20,595 28,787 25,257 26,449 7,031 23,354 28,573 6,27 16,452"
11181|"20-01-2023"|46082.54|"Caryl Aireton"|"Av 486 No 095 92"|2|19.593|18.43|"19,593 9,661 21,192 27,937 9,736 21,625 25,949 25,12 25,862 15,267 8,071 11,123"
11514|"16-12-2022"|78613.0|"Oby Shearmer"|"St 097 No 238 26"|6|12.534|15.91|"12,534 10,719 27,097 12,149 7,348 18,563 22,996 18,823 17,001 16,936 8,986 17,726"
11860|"30-01-2023"|22369.088|"Cristine Tabner"|"Av 896 No 097 72"|1|14.266|18.96|"14,266 28,845 28,131 7 28,124 14,004 24,332 10,601 21,438 25,783 17,653 7,316"
11183|"20-01-2023"|58016.54|"Tyson MacCartan"|"Av 842 No 098 95"|2|24.667|18.02|"24,667 14,59 29,003 23,416 26,55 11,443 6,84 8,485 29,688 5,168 19,723 16,719"
11700|"21-12-2022"|61575.254|"Tonya Glowacz"|"St 098 No 764 69"|5|10.472|19.94|"10,472 17,842 28,524 14,872 17,201 29,541 5,349 14,118 27,686 28,979 27,564 17,097"
11660|"16-12-2022"|86283.625|"Cody Osbiston"|"St 098 No 397 27"|6|13.757|19.47|"13,757 22,209 13,141 16,348 25,919 8,163 24,08 25,086 7,403 26,186 28,324 22,991"
11688|"16-12-2022"|183950.9|"Blayne Yedall"|"St 099 No 420 43"|6|29.329|17.94|"29,329 10,633 9,344 28,499 23,026 10,766 10,072 23,101 29,491 7,867 15,353 17,845"
11252|"30-01-2023"|21754.432|"Kennedy Randleson"|"St 099 No 550 31"|1|13.874|17.28|"13,874 25,893 8,829 24,545 24,701 22,707 11,889 17,115 21,634 20,494 10,48 5,222"
11500|"16-12-2022"|105105.84|"Shaylah Hurst"|"St 100 No 211 52"|6|16.758|16.48|"16,758 5,037 17,871 19,012 6,899 12,119 10,424 22,358 27,951 8,311 29,913 21,078"
11238|"21-12-2022"|157001.61|"Reena Churly"|"St 102 No 436 00"|5|26.701|21.25|"26,701 11,301 23,448 20,38 25,819 21,833 10,42 12,025 27,603 23,095 29,966 22,46"
11229|"10-01-2023"|87649.96|"Elise Meffen"|"St 102 No 232 67"|3|25.554|20.82|"25,554 24,107 9,125 20,939 20,342 15,688 29,439 19,724 22,147 6,305 26,9 29,595"
11578|"31-12-2022"|102860.54|"Baudoin Chapelhow"|"St 104 No 961 10"|4|26.24|16.76|"26,24 23,631 24,281 6,561 21,227 6,349 19,37 17,846 16,65 24,764 9,027 5,231"
11541|"21-12-2022"|53066.91|"Daile Rodd"|"St 104 No 201 50"|5|9.025|15.56|"9,025 6,426 6,492 7,212 22,697 9,074 9,106 20,226 20,343 26,877 22,811 26,474"
11699|"20-01-2023"|22143.986|"Rhianna Revell"|"St 104 No 111 13"|2|9.415|17.02|"9,415 17,501 10,144 27,939 14,818 29,459 8,621 11,368 29,061 21,672 14,523 9,757"
11116|"20-01-2023"|56944.03|"Trude Crunden"|"Av 824 No 106 41"|2|24.211|17.29|"24,211 6,476 15,14 9,198 29,145 20,792 26,584 6,899 19,034 11,305 20,13 18,509"
11887|"10-01-2023"|39173.914|"Gael Camilli"|"Av 379 No 106 60"|3|11.421|18.79|"11,421 28,111 28,519 6,734 19,048 23,907 18,26 29,234 23,883 13,402 13,153 9,795"
11140|"31-12-2022"|36236.387|"Wilhelm Tacon"|"Av 075 No 106 25"|4|9.244|19.41|"9,244 12,363 28,743 14,757 12,211 13,287 28,049 28,273 23,527 19,968 28,153 14,335"
11907|"16-12-2022"|58247.88|"Magdalen Stickels"|"Av 945 No 107 25"|6|9.287|16.28|"9,287 5,524 6,674 19,922 18,241 28,669 8,783 25,696 16,169 27,122 6,407 22,917"
11654|"10-01-2023"|100605.04|"Oneida Sprasen"|"St 108 No 305 95"|3|29.331|19.86|"29,331 9,13 8,405 17,887 25,842 11,072 15,811 27,848 21,043 28,275 29,134 14,596"
11142|"21-12-2022"|63833.17|"Ealasaid Leabeater"|"Av 151 No 109 03"|5|10.856|17.49|"10,856 27,592 19,939 28,318 18,314 6,858 25,154 24,078 10,689 5,893 8,699 23,526"
11484|"16-12-2022"|56366.285|"Earvin Pleager"|"St 110 No 176 93"|6|8.987|17.34|"8,987 13,086 27,347 26,389 14,029 8,845 14,762 8,481 20,579 23,781 14,936 26,879"
11161|"20-01-2023"|56064.387|"Sam Dallosso"|"Av 405 No 111 14"|2|23.837|17.1|"23,837 29,959 5,113 24,276 10,485 9,718 25,339 9,455 20,329 20,332 21,026 5,329"
11446|"10-01-2023"|94863.234|"Tabbie Bucktrout"|"St 112 No 493 63"|3|27.657|20.02|"27,657 20,243 19,387 24,976 28,834 24,247 21,758 22,338 10,366 5,085 11,666 23,645"
11940|"16-12-2022"|90843.36|"Jdavie Eke"|"Av 057 No 112 27"|6|14.484|15.58|"14,484 24,605 19,955 18,901 9,657 9,486 11,595 6,32 8,037 19,003 21,984 22,92"
11715|"30-01-2023"|27269.088|"Leela Mathonnet"|"Av 496 No 113 77"|1|17.391|15.42|"17,391 6,6 11,495 18,44 6,139 15,666 11,699 27,341 21,47 17,776 25,328 5,743"
11187|"20-01-2023"|33043.11|"Bogey Dougan"|"Av 457 No 115 51"|2|14.049|17.36|"14,049 5,937 23,271 22,125 26,25 16,861 22,759 12,311 25,491 11,284 11,578 16,364"
11178|"31-12-2022"|105549.65|"Ofella Galia"|"Av 215 No 117 54"|4|26.926|16.2|"26,926 22,322 5,327 9,374 26,55 13,465 19,722 12,265 20,778 7,988 18,069 11,562"
11099|"30-01-2023"|25326.336|"Damien Cantillion"|"Av 854 No 117 04"|1|16.152|17.26|"16,152 22,378 6,014 27,582 14,715 24,493 21,965 10,116 9,188 18,799 21,49 14,273"
11203|"10-01-2023"|65204.11|"Adolph Gronav"|"Av 092 No 119 53"|3|19.01|15.73|"19,01 20,73 21,255 7,521 22,979 9,991 6,331 21,473 11,861 14,055 20,569 13,032"
11014|"10-01-2023"|100124.836|"Mavis Chevis"|"Av 123 No 119 44"|3|29.191|16.5|"29,191 22,98 16,768 7,324 13,789 17,429 11,475 16,943 6,066 22,02 16,882 17,106"
11669|"30-01-2023"|15425.984|"Kalil Albiston"|"St 119 No 999 92"|1|9.838|19.66|"9,838 25,872 28,556 18,597 17,255 21,454 17,543 19,598 10,812 22,768 25,502 18,12"
11799|"16-12-2022"|77421.32|"Ilse Calyton"|"Av 220 No 120 40"|6|12.344|15.36|"12,344 5,779 13,545 6,491 23,331 23,047 9,086 9,458 11,575 24,186 20,122 25,381"
11458|"30-01-2023"|43474.367|"Trumaine MacAless"|"St 122 No 567 27"|1|27.726|16.9|"27,726 9,65 19,326 13,112 11,589 9,454 27,473 12,121 26,371 17,016 14,674 14,307"
11553|"31-12-2022"|80508.76|"Tania Burns"|"St 122 No 501 96"|4|20.538|16.6|"20,538 10,52 17,979 17,011 24,94 17,196 20,093 10,595 6,357 12,123 28,586 13,231"
11144|"30-01-2023"|18527.488|"Jeni Collings"|"Av 048 No 122 89"|1|11.816|16.13|"11,816 23,853 6,785 20,353 23,527 21,222 6,934 18,745 15,465 9,94 15,58 19,328"
11997|"20-01-2023"|45986.11|"Delcine Crone"|"Av 017 No 125 99"|2|19.552|19.76|"19,552 11,9 29,279 12,541 8,645 7,062 26,161 29,454 27,086 28,15 20,207 17,053"
11439|"21-12-2022"|148069.9|"Serge Stenbridge"|"St 125 No 182 87"|5|25.182|18.53|"25,182 26,756 11,021 9,072 9,512 25,085 20,998 20,238 26,85 24,548 17,201 5,907"
11266|"20-01-2023"|47660.727|"Carlin McCurdy"|"St 125 No 464 93"|2|20.264|17.43|"20,264 19,233 16,981 12,472 9,32 19,086 23,98 8,967 22,001 18,052 14,235 24,586"
11029|"10-01-2023"|87077.16|"Gallard Graalman"|"Av 932 No 127 37"|3|25.387|18.35|"25,387 13,015 29,216 10,153 28,811 23,419 18,443 14,173 12,645 6,509 23,557 14,875"
11588|"20-01-2023"|67539.74|"Haily Blaxlande"|"St 130 No 004 89"|2|28.716|16.63|"28,716 11,711 19,762 23,822 7,954 9,871 15,479 5,452 10,519 26,566 14,095 25,672"
11449|"10-01-2023"|41917.906|"Gabe Warrener"|"St 133 No 078 79"|3|12.221|19.07|"12,221 18,421 24,385 28,063 24,118 21,844 9,296 28,315 20,459 26,423 5,908 9,385"
11917|"31-12-2022"|47827.797|"Dorena Semaine"|"Av 615 No 134 89"|4|12.201|17.3|"12,201 19,169 17,463 7,598 23,521 9,074 23,397 24,427 17,225 17,644 14,489 21,4"
11451|"10-01-2023"|49676.547|"Marris Wiffler"|"St 136 No 105 09"|3|14.483|18.46|"14,483 25,355 26,444 15,738 19,182 26,032 16,912 29,398 24,457 6,8 9,855 6,909"
11235|"21-12-2022"|152327.02|"Felecia Reynoollds"|"St 137 No 561 65"|5|25.906|18.85|"25,906 27,371 19,011 22,956 22,704 15,715 14,026 10,802 8,445 27,072 12,293 19,84"
11077|"31-12-2022"|30376.002|"Breena Winspeare"|"Av 025 No 138 80"|4|7.749|16.85|"7,749 24,46 25,213 11,125 11,061 6,596 6,337 25,802 23,848 26,162 9,047 24,765"
11333|"30-01-2023"|45779.33|"Marni Bennough"|"St 139 No 241 52"|1|29.196|22.47|"29,196 19,779 26,473 21,936 18,107 25,831 16,222 28,914 23,891 18,077 27,987 13,223"
11163|"30-01-2023"|30248.287|"Zacharias Hadden"|"Av 778 No 140 45"|1|19.291|15.78|"19,291 18,231 7,384 15,262 26,418 24,219 28,064 6,873 6,621 25,117 5,983 5,873"
11989|"31-12-2022"|81002.67|"Huberto Aronow"|"Av 183 No 140 57"|4|20.664|16.33|"20,664 24,22 9,773 23,069 23,232 28,456 6,366 15,372 16,519 5,401 7,157 15,789"
11128|"31-12-2022"|39662.457|"Johanna Tempest"|"Av 016 No 141 20"|4|10.118|18.24|"10,118 29,324 20,058 25,837 15,839 8,108 19,896 11,912 21,487 26,839 8,831 20,627"
11022|"20-01-2023"|54154.57|"Charity Haythornthwaite"|"Av 028 No 141 13"|2|23.025|18.17|"23,025 13,496 20,899 28,537 9,664 24,633 18,906 5,552 5,682 18,797 24,691 24,116"
11689|"20-01-2023"|68346.48|"Rosaleen Flewan"|"St 141 No 338 70"|2|29.059|16.24|"29,059 14,534 9,144 23,262 17,746 7,504 10,427 22,635 14,929 14,98 12,344 18,323"
11429|"10-01-2023"|78148.89|"Perla Batteson"|"St 141 No 420 28"|3|22.784|18.69|"22,784 6,497 28,47 17,691 7,739 14,503 23,554 23,112 15,555 23,651 14,386 26,369"
11192|"16-12-2022"|100822.08|"Hesther Coddrington"|"Av 598 No 142 87"|6|16.075|18.29|"16,075 22,361 19,352 6,686 10,714 18,579 17,464 26,638 29,896 10,211 17,104 24,401"
11462|"20-01-2023"|69839.99|"Meier Gayforth"|"St 143 No 711 90"|2|29.694|19.94|"29,694 18,721 16,661 23,038 29,627 25,403 29,367 15,348 11,977 9,779 6,82 22,844"
